station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt
RACKWICK,58.873,-3.387,Snowy,Cool,,7.103225806451612,2.2870967741935484,,,,,,,0.41935483870967744,,1.1290322580645162,1.2903225806451613,0.0,0.03225806451612903,,,,5.064516129032258
RACKWICK,58.873,-3.387,Snowy,Cool,,7.255172413793104,1.6655172413793102,,,,,,,0.7241379310344828,,1.4827586206896552,0.9655172413793104,0.034482758620689655,0.6551724137931034,,,,3.703448275862069
RACKWICK,58.873,-3.387,Drizzle,Cool,,8.764516129032257,3.351612903225807,,,,,,,0.0,,0.2903225806451613,0.9032258064516129,0.0,0.2903225806451613,,,,2.4451612903225803
RACKWICK,58.873,-3.387,Mild Rain,Cool,,10.780000000000001,5.723333333333334,,,,,,,0.0,,0.06666666666666667,0.26666666666666666,0.0,0.0,,,,3.2933333333333334
RACKWICK,58.873,-3.387,Drizzle,Cool,,12.82258064516129,7.029032258064516,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.4967741935483871
RACKWICK,58.873,-3.387,Mild Rain,Cool,,13.946666666666665,8.84,,,,,,,0.0,,0.03333333333333333,0.0,0.06666666666666667,0.0,,,,3.46
RACKWICK,58.873,-3.387,Drizzle,Mild,,16.27741935483871,10.245161290322581,,,,,,,0.0,,0.0,0.12903225806451613,0.03225806451612903,0.0,,,,2.370967741935484
RACKWICK,58.873,-3.387,Mild Rain,Mild,,17.648387096774194,11.51290322580645,,,,,,,0.0,,0.0,0.0,0.0,0.2903225806451613,,,,3.009677419354839
RACKWICK,58.873,-3.387,Dry,Mild,,16.09,9.09,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0
RACKWICK,58.873,-3.387,Heavy Rain,Cool,,11.899999999999999,7.225806451612903,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,7.983870967741935
RACKWICK,58.873,-3.387,Hail,Cool,,9.78,4.79,,,,,,,0.0,,0.6,1.3333333333333333,0.0,0.3,,,,4.203333333333333
RACKWICK,58.873,-3.387,Hail,Cool,,8.906451612903227,3.8451612903225807,,,,,,,0.0,,0.5217391304347826,1.2173913043478262,0.0,0.782608695652174,,,,3.7483870967741937
DUARTMORE BRIDGE,58.289,-5.072,Heavy Rain,Cool,Partially Overcast,7.229032258064516,0.5225806451612903,,,0.30000000000000004,,,,0.5357142857142857,,,,,,,,,7.5
DUARTMORE BRIDGE,58.289,-5.072,Snowy,Cool,Partially Overcast,8.017241379310345,-0.4172413793103449,,,1.7724137931034483,,,,1.2413793103448276,,,,,,,,,4.868965517241379
DUARTMORE BRIDGE,58.289,-5.072,Mild Rain,Cool,Sunny,9.464516129032257,2.206451612903226,,,3.4516129032258065,,,,0.0,,,,,,,,,3.045161290322581
DUARTMORE BRIDGE,58.289,-5.072,Mild Rain,Cool,Sunny,12.110000000000001,4.3,,,3.356666666666667,,,,0.0,,,,,,,,,4.6066666666666665
DUARTMORE BRIDGE,58.289,-5.072,Drizzle,Cool,Sunny,14.687096774193549,5.590322580645162,,,4.874193548387097,,,,0.0,,,,,,,,,1.8258064516129033
DUARTMORE BRIDGE,58.289,-5.072,Mild Rain,Mild,Partially Overcast,15.623333333333333,7.9366666666666665,,,2.5866666666666664,,,,0.0,,,,,,,,,4.376666666666666
DUARTMORE BRIDGE,58.289,-5.072,Mild Rain,Mild,Sunny,17.08709677419355,8.887096774193548,,,3.916129032258065,,,,0.0,,,,,,,,,2.7516129032258063
DUARTMORE BRIDGE,58.289,-5.072,Mild Rain,Mild,Sunny,19.574193548387097,10.825806451612904,,,5.32258064516129,,,,0.0,,,,,,,,,3.229032258064516
DUARTMORE BRIDGE,58.289,-5.072,Dry,Mild,,15.7,,,,,,,,,,,,,,,,,0.0
STRATHY EAST,58.561,-3.992,Mild Rain,Cool,Partially Overcast,6.370967741935484,1.0483870967741935,0.5241379310344827,,1.132258064516129,,,,0.0967741935483871,,0.12903225806451613,0.25806451612903225,0.0,0.0,,,,4.735483870967743
STRATHY EAST,58.561,-3.992,Mild Rain,Cool,Partially Overcast,8.354545454545454,0.7500000000000001,0.6157894736842104,,2.3,,,,0.0,,0.5172413793103449,0.41379310344827586,0.0,0.13793103448275862,,,,2.5482758620689654
STRATHY EAST,58.561,-3.992,Drizzle,Cool,Sunny,8.887096774193548,2.480645161290323,0.7,,4.662962962962963,,,,0.0,,0.03225806451612903,0.0,0.0,0.0,,,,1.1903225806451612
STRATHY EAST,58.561,-3.992,Drizzle,Cool,Sunny,11.296666666666665,4.783333333333333,4.518518518518518,,3.7233333333333336,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.97
STRATHY EAST,58.561,-3.992,Drizzle,Cool,Sunny,12.819354838709677,6.551612903225807,6.4639999999999995,,5.193548387096774,,,,0.0,,0.0,0.0,0.0,0.0,,,,1.1096774193548387
STRATHY EAST,58.561,-3.992,Mild Rain,Cool,Sunny,14.51,8.926666666666668,8.574074074074074,,3.3714285714285714,,,,0.0,,0.0,0.0,0.06666666666666667,0.0,,,,4.28
STRATHY EAST,58.561,-3.992,Drizzle,Mild,Sunny,16.04193548387097,9.841935483870968,9.04516129032258,,5.106451612903226,,,,0.0,,0.0,0.25806451612903225,0.06451612903225806,0.0,,,,1.403225806451613
