station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt
ACHFARY,58.311,-4.916,Snowy,Cold,,4.451612903225806,-0.6548387096774194,-2.006666666666667,,,,,,0.7,,9.0,9.0,9.0,9.0,,,,7.148387096774194
ACHFARY,58.311,-4.916,Mild Rain,Cool,,6.564285714285714,0.9142857142857143,-0.6035714285714285,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,2.5714285714285716
ACHFARY,58.311,-4.916,Heavy Rain,Cool,,9.23225806451613,4.064516129032258,2.5580645161290323,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,8.696774193548388
ACHFARY,58.311,-4.916,Snowy,Cool,,10.286666666666667,1.3066666666666669,-0.6366666666666666,,,,,,0.26666666666666666,,9.0,9.0,9.0,9.0,,,,3.253333333333333
ACHFARY,58.311,-4.916,Mild Rain,Cool,,12.593548387096773,4.909677419354838,3.0900000000000003,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,2.561290322580645
ACHFARY,58.311,-4.916,Drizzle,Mild,,17.44,9.46,7.98,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,2.06
ACHFARY,58.311,-4.916,Drizzle,Mild,,19.700000000000003,12.338709677419354,11.5,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,2.054838709677419
ACHFARY,58.311,-4.916,Mild Rain,Mild,,17.79032258064516,11.158064516129032,10.364516129032259,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,2.545161290322581
ACHFARY,58.311,-4.916,Mild Rain,Mild,,17.046666666666667,10.446666666666665,8.963333333333333,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,5.069999999999999
ACHFARY,58.311,-4.916,Heavy Rain,Cool,,12.916129032258064,7.52258064516129,6.0,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,11.02258064516129
ACHFARY,58.311,-4.916,Heavy Rain,Cool,,9.860000000000001,4.973333333333333,3.243333333333333,,,,,,0.13333333333333333,,9.0,9.0,9.0,9.0,,,,17.176666666666666
ACHFARY,58.311,-4.916,Mild Rain,Cool,,7.312903225806451,2.6322580645161286,0.24193548387096772,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,5.748387096774193
HUNTSHAM,50.953,-3.438,Snowy,Cool,,6.16774193548387,1.2677419354838708,-2.124137931034483,,,,,,0.22580645161290322,,1.1290322580645162,0.5161290322580645,0.0,0.0967741935483871,,,,5.038709677419354
HUNTSHAM,50.953,-3.438,Mild Rain,Cool,,7.821428571428571,2.0964285714285715,-0.9892857142857141,,,,,,0.0,,0.7142857142857143,0.6428571428571429,0.0,0.25,,,,4.0
HUNTSHAM,50.953,-3.438,Drizzle,Cool,,10.44516129032258,3.5935483870967744,-0.4354838709677419,,,,,,0.0,,0.12903225806451613,0.5161290322580645,0.0,0.41935483870967744,,,,2.032258064516129
HUNTSHAM,50.953,-3.438,Dry,Cool,,12.263333333333332,2.0733333333333333,-3.3137931034482757,,,,,,0.0,,0.5333333333333333,0.7,0.0,0.0,,,,0.24000000000000002
HUNTSHAM,50.953,-3.438,Mild Rain,Cool,,13.248387096774193,5.487096774193549,2.1533333333333333,,,,,,0.0,,0.0,0.6666666666666666,0.0,0.1,,,,5.22258064516129
HUNTSHAM,50.953,-3.438,Drizzle,Mild,,19.5,10.54,7.253571428571428,,,,,,0.0,,0.0,0.0,0.03333333333333333,0.0,,,,1.74
HUNTSHAM,50.953,-3.438,Mild Rain,Mild,,21.593548387096774,13.048387096774194,10.326666666666666,,,,,,0.0,,0.0,0.0,0.03225806451612903,0.0,,,,3.093548387096774
HUNTSHAM,50.953,-3.438,Drizzle,Mild,,18.912903225806453,11.36774193548387,7.945161290322581,,,,,,0.0,,0.0,0.0,0.03225806451612903,0.0,,,,1.6483870967741936
HUNTSHAM,50.953,-3.438,Mild Rain,Mild,,19.346666666666668,11.173333333333334,6.925,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,3.0
HUNTSHAM,50.953,-3.438,Mild Rain,Cool,,14.725806451612904,8.67741935483871,5.158620689655172,,,,,,0.0,,0.0,0.3870967741935484,0.03225806451612903,0.0,,,,5.925806451612903
