month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1976-01-31,FAIR ISLE,59.526,-1.63,Hail,Cool,
1976-02-29,FAIR ISLE,59.526,-1.63,,Cool,
1976-03-31,FAIR ISLE,59.526,-1.63,Hail,Cool,
1976-04-30,FAIR ISLE,59.526,-1.63,Hail,Cool,
1976-05-31,FAIR ISLE,59.526,-1.63,,Cool,
1976-06-30,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1976-07-31,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1976-08-31,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1976-09-30,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1976-10-31,FAIR ISLE,59.526,-1.63,,Cool,Partially Overcast
1976-11-30,FAIR ISLE,59.526,-1.63,,Cool,Partially Overcast
1976-12-31,FAIR ISLE,59.526,-1.63,Hail,Cold,Partially Overcast
1976-01-31,LERWICK,60.139,-1.185,Hail,Cold,Partially Overcast
1976-02-29,LERWICK,60.139,-1.185,Hail,Cool,Partially Overcast
1976-03-31,LERWICK,60.139,-1.185,Hail,Cold,Partially Overcast
1976-04-30,LERWICK,60.139,-1.185,,Cool,Sunny
1976-05-31,LERWICK,60.139,-1.185,,Cool,Sunny
1976-06-30,LERWICK,60.139,-1.185,,Cool,Sunny
1976-07-31,LERWICK,60.139,-1.185,,Cool,Sunny
1976-08-31,LERWICK,60.139,-1.185,,Cool,Sunny
1976-09-30,LERWICK,60.139,-1.185,,Cool,Sunny
1976-10-31,LERWICK,60.139,-1.185,,Cool,Partially Overcast
1976-11-30,LERWICK,60.139,-1.185,Hail,Cool,Partially Overcast
1976-12-31,LERWICK,60.139,-1.185,Hail,Cold,Partially Overcast
1976-01-31,BALTASOUND,60.759,-0.888,Snowy,Cold,Partially Overcast
1976-02-29,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1976-03-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1976-04-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1976-05-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1976-06-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1976-07-31,BALTASOUND,60.759,-0.888,Drizzle,Mild,Sunny
1976-08-31,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1976-09-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1976-10-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1976-11-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1976-12-31,BALTASOUND,60.759,-0.888,Snowy,Cold,Partially Overcast
1976-01-31,KIRKWALL,58.953,-2.901,Hail,Cool,Partially Overcast
1976-02-29,KIRKWALL,58.953,-2.901,,Cool,Partially Overcast
1976-03-31,KIRKWALL,58.953,-2.901,Hail,Cool,Partially Overcast
1976-04-30,KIRKWALL,58.953,-2.901,,Cool,Sunny
1976-05-31,KIRKWALL,58.953,-2.901,,Cool,Sunny
1976-06-30,KIRKWALL,58.953,-2.901,,Cool,Sunny
1976-07-31,KIRKWALL,58.953,-2.901,,Mild,Sunny
1976-08-31,KIRKWALL,58.953,-2.901,,Mild,Sunny
1976-09-30,KIRKWALL,58.953,-2.901,,Cool,Partially Overcast
1976-10-31,KIRKWALL,58.953,-2.901,,Cool,Partially Overcast
