month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1969-02-28,DOUNREAY,58.579,-3.739,Snowy,Cold,Partially Overcast
1969-03-31,DOUNREAY,58.579,-3.739,Snowy,Cool,Sunny
1969-04-30,DOUNREAY,58.579,-3.739,Drizzle,Cool,Sunny
1969-05-31,DOUNREAY,58.579,-3.739,Drizzle,Cool,Sunny
1969-06-30,DOUNREAY,58.579,-3.739,Dry,Mild,Sunny
1969-07-31,DOUNREAY,58.579,-3.739,Drizzle,Mild,Sunny
1969-08-31,DOUNREAY,58.579,-3.739,Drizzle,Mild,Sunny
1969-09-30,DOUNREAY,58.579,-3.739,Mild Rain,Cool,Sunny
1969-10-31,DOUNREAY,58.579,-3.739,Drizzle,Cool,Partially Overcast
1969-11-30,DOUNREAY,58.579,-3.739,Snowy,Cool,Partially Overcast
1969-12-31,DOUNREAY,58.579,-3.739,Snowy,Cool,Partially Overcast
1969-01-31,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1969-02-28,WICK AIRPORT,58.454,-3.09,Hail,Cold,Partially Overcast
1969-03-31,WICK AIRPORT,58.454,-3.09,,Cold,Sunny
1969-04-30,WICK AIRPORT,58.454,-3.09,Hail,Cool,Sunny
1969-05-31,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1969-06-30,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1969-07-31,WICK AIRPORT,58.454,-3.09,,Mild,Sunny
1969-08-31,WICK AIRPORT,58.454,-3.09,,Mild,Sunny
1969-09-30,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1969-10-31,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1969-11-30,WICK AIRPORT,58.454,-3.09,Hail,Cold,Partially Overcast
1969-12-31,WICK AIRPORT,58.454,-3.09,Hail,Cool,Partially Overcast
1969-01-31,JOHN O GROATS,58.635,-3.064,Mild Rain,Cool,Partially Overcast
1969-02-28,JOHN O GROATS,58.635,-3.064,Snowy,Cold,Partially Overcast
1969-03-31,JOHN O GROATS,58.635,-3.064,Dry,Cool,Sunny
1969-04-30,JOHN O GROATS,58.635,-3.064,Drizzle,Cool,Sunny
1969-05-31,JOHN O GROATS,58.635,-3.064,Drizzle,Cool,Sunny
1969-06-30,JOHN O GROATS,58.635,-3.064,Drizzle,Cool,Sunny
1969-07-31,JOHN O GROATS,58.635,-3.064,Drizzle,Mild,Sunny
1969-08-31,JOHN O GROATS,58.635,-3.064,Drizzle,Mild,Sunny
1969-09-30,JOHN O GROATS,58.635,-3.064,Mild Rain,Cool,Sunny
1969-10-31,JOHN O GROATS,58.635,-3.064,Drizzle,Cool,Partially Overcast
1969-11-30,JOHN O GROATS,58.635,-3.064,Mild Rain,Cool,Partially Overcast
1969-12-31,JOHN O GROATS,58.635,-3.064,Mild Rain,Cool,Partially Overcast
1969-01-31,CAPE WRATH,58.625,-5.0,,Cool,Partially Overcast
1969-02-28,CAPE WRATH,58.625,-5.0,,Cold,Partially Overcast
1969-03-31,CAPE WRATH,58.625,-5.0,,Cold,Sunny
1969-04-30,CAPE WRATH,58.625,-5.0,Dry,Cool,Sunny
1969-05-31,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1969-06-30,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1969-07-31,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1969-08-31,CAPE WRATH,58.625,-5.0,,Mild,Sunny
1969-09-30,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1969-10-31,CAPE WRATH,58.625,-5.0,,Cool,Partially Overcast
1969-11-30,CAPE WRATH,58.625,-5.0,Hail,Cool,Partially Overcast
1969-12-31,CAPE WRATH,58.625,-5.0,,Cool,Partially Overcast
1969-01-31,ACHANY,57.982,-4.422,Snowy,Cool,Partially Overcast
1969-02-28,ACHANY,57.982,-4.422,Snowy,Freezing,Partially Overcast
1969-03-31,ACHANY,57.982,-4.422,Snowy,Cool,Sunny
1969-04-30,ACHANY,57.982,-4.422,Snowy,Cool,Sunny
1969-05-31,ACHANY,57.982,-4.422,Mild Rain,Cool,Sunny
1969-06-30,ACHANY,57.982,-4.422,Drizzle,Mild,Sunny
1969-07-31,ACHANY,57.982,-4.422,Drizzle,Mild,Sunny
1969-08-31,ACHANY,57.982,-4.422,Mild Rain,Mild,Sunny
1969-09-30,ACHANY,57.982,-4.422,Mild Rain,Mild,Sunny
1969-10-31,ACHANY,57.982,-4.422,Mild Rain,Cool,Partially Overcast
1969-11-30,ACHANY,57.982,-4.422,Mild Rain,Cold,Partially Overcast
1969-12-31,ACHANY,57.982,-4.422,Snowy,Cool,Partially Overcast
1969-01-31,STRATHY 1,58.52,-4.01,Mild Rain,Cool,Partially Overcast
1969-02-28,STRATHY 1,58.52,-4.01,Snowy,Cold,Partially Overcast
1969-03-31,STRATHY 1,58.52,-4.01,Snowy,Cool,Partially Overcast
1969-04-30,STRATHY 1,58.52,-4.01,Drizzle,Cool,Sunny
1969-05-31,STRATHY 1,58.52,-4.01,Drizzle,Cool,Partially Overcast
1969-06-30,STRATHY 1,58.52,-4.01,Drizzle,Mild,Sunny
1969-07-31,STRATHY 1,58.52,-4.01,Drizzle,Mild,Sunny
1969-08-31,STRATHY 1,58.52,-4.01,Drizzle,Mild,Sunny
1969-09-30,STRATHY 1,58.52,-4.01,Mild Rain,Mild,Sunny
1969-10-31,STRATHY 1,58.52,-4.01,Mild Rain,Cool,Partially Overcast
1969-11-30,STRATHY 1,58.52,-4.01,Snowy,Cool,Partially Overcast
1969-12-31,STRATHY 1,58.52,-4.01,Drizzle,Cool,Partially Overcast
1969-01-31,ACHENTOUL NO 2,58.293,-3.924,Snowy,Cool,Partially Overcast
1969-02-28,ACHENTOUL NO 2,58.293,-3.924,,Freezing,Partially Overcast
1969-03-31,ACHENTOUL NO 2,58.293,-3.924,,Cold,Partially Overcast
1969-04-30,ACHENTOUL NO 2,58.293,-3.924,,Cool,Sunny
1969-05-31,ACHENTOUL NO 2,58.293,-3.924,,Cool,Partially Overcast
1969-06-30,ACHENTOUL NO 2,58.293,-3.924,,Mild,Sunny
1969-07-31,ACHENTOUL NO 2,58.293,-3.924,,Mild,Sunny
1969-08-31,ACHENTOUL NO 2,58.293,-3.924,,Mild,Sunny
1969-09-30,ACHENTOUL NO 2,58.293,-3.924,,Cool,Partially Overcast
1969-10-31,ACHENTOUL NO 2,58.293,-3.924,,Cool,Partially Overcast
1969-11-30,ACHENTOUL NO 2,58.293,-3.924,,Cold,Partially Overcast
1969-12-31,ACHENTOUL NO 2,58.293,-3.924,,Cold,Partially Overcast
1969-01-31,STORNOWAY AIRPORT,58.213,-6.319,,Cool,Partially Overcast
1969-02-28,STORNOWAY AIRPORT,58.213,-6.319,Hail,Cold,Partially Overcast
1969-03-31,STORNOWAY AIRPORT,58.213,-6.319,Dry,Cool,Sunny
1969-04-30,STORNOWAY AIRPORT,58.213,-6.319,,Cool,Sunny
1969-05-31,STORNOWAY AIRPORT,58.213,-6.319,,Cool,Sunny
1969-06-30,STORNOWAY AIRPORT,58.213,-6.319,,Cool,Sunny
1969-07-31,STORNOWAY AIRPORT,58.213,-6.319,,Cool,Sunny
1969-08-31,STORNOWAY AIRPORT,58.213,-6.319,,Mild,Sunny
1969-09-30,STORNOWAY AIRPORT,58.213,-6.319,,Cool,Sunny
1969-10-31,STORNOWAY AIRPORT,58.213,-6.319,,Cool,Partially Overcast
1969-11-30,STORNOWAY AIRPORT,58.213,-6.319,Hail,Cool,Partially Overcast
1969-12-31,STORNOWAY AIRPORT,58.213,-6.319,,Cool,Partially Overcast
1969-01-31,BALMACARA HOUSE,57.286,-5.652,Mild Rain,Cool,
1969-02-28,BALMACARA HOUSE,57.286,-5.652,Snowy,Cold,
1969-03-31,BALMACARA HOUSE,57.286,-5.652,Dry,Cool,
1969-04-30,BALMACARA HOUSE,57.286,-5.652,Mild Rain,Cool,
1969-05-31,BALMACARA HOUSE,57.286,-5.652,Drizzle,Cool,
1969-06-30,BALMACARA HOUSE,57.286,-5.652,Mild Rain,Mild,
1969-07-31,BALMACARA HOUSE,57.286,-5.652,Mild Rain,Mild,
1969-08-31,BALMACARA HOUSE,57.286,-5.652,Mild Rain,Mild,
1969-09-30,BALMACARA HOUSE,57.286,-5.652,Mild Rain,Mild,
1969-10-31,BALMACARA HOUSE,57.286,-5.652,Heavy Rain,Mild,
1969-11-30,BALMACARA HOUSE,57.286,-5.652,Mild Rain,Cool,
1969-12-31,BALMACARA HOUSE,57.286,-5.652,Mild Rain,Cool,
1969-01-31,GLEN TORRIDON,57.551,-5.46,Mild Rain,Cool,
1969-02-28,GLEN TORRIDON,57.551,-5.46,Snowy,Cold,
1969-03-31,GLEN TORRIDON,57.551,-5.46,Drizzle,Cool,
1969-04-30,GLEN TORRIDON,57.551,-5.46,Mild Rain,Cool,
1969-05-31,GLEN TORRIDON,57.551,-5.46,Drizzle,Cool,
1969-06-30,GLEN TORRIDON,57.551,-5.46,Mild Rain,Mild,
1969-07-31,GLEN TORRIDON,57.551,-5.46,Heavy Rain,Mild,
1969-08-31,GLEN TORRIDON,57.551,-5.46,Mild Rain,Mild,
1969-09-30,GLEN TORRIDON,57.551,-5.46,Heavy Rain,Mild,
1969-10-31,GLEN TORRIDON,57.551,-5.46,Heavy Rain,Mild,
1969-11-30,GLEN TORRIDON,57.551,-5.46,Snowy,Cool,
1969-12-31,GLEN TORRIDON,57.551,-5.46,Snowy,Cool,
1969-01-31,POOLEWE,57.774,-5.597,Mild Rain,Cool,Partially Overcast
1969-02-28,POOLEWE,57.774,-5.597,Snowy,Cold,Sunny
1969-03-31,POOLEWE,57.774,-5.597,Snowy,Cool,Sunny
1969-04-30,POOLEWE,57.774,-5.597,Drizzle,Cool,Sunny
1969-05-31,POOLEWE,57.774,-5.597,Drizzle,Cool,Sunny
1969-06-30,POOLEWE,57.774,-5.597,Drizzle,Mild,Sunny
1969-07-31,POOLEWE,57.774,-5.597,Mild Rain,Mild,Sunny
1969-08-31,POOLEWE,57.774,-5.597,Mild Rain,Mild,Sunny
1969-09-30,POOLEWE,57.774,-5.597,Heavy Rain,Mild,Partially Overcast
1969-10-31,POOLEWE,57.774,-5.597,Mild Rain,Mild,Partially Overcast
1969-11-30,POOLEWE,57.774,-5.597,Snowy,Cool,Partially Overcast
1969-12-31,POOLEWE,57.774,-5.597,Mild Rain,Cool,Partially Overcast
1969-01-31,RUDH RE,57.858,-5.813,Mild Rain,Cool,
1969-02-28,RUDH RE,57.858,-5.813,Hail,Cold,
1969-03-31,RUDH RE,57.858,-5.813,Dry,Cool,
1969-04-30,RUDH RE,57.858,-5.813,Hail,Cool,
1969-05-31,RUDH RE,57.858,-5.813,Drizzle,Cool,
1969-06-30,RUDH RE,57.858,-5.813,Drizzle,Cool,
1969-07-31,RUDH RE,57.858,-5.813,Mild Rain,Cool,
1969-08-31,RUDH RE,57.858,-5.813,Drizzle,Mild,
1969-09-30,RUDH RE,57.858,-5.813,Mild Rain,Cool,
1969-10-31,RUDH RE,57.858,-5.813,Mild Rain,Cool,
1969-11-30,RUDH RE,57.858,-5.813,Mild Rain,Cool,
1969-12-31,RUDH RE,57.858,-5.813,Mild Rain,Cool,
1969-01-31,INVERPOLLY,58.068,-5.267,Mild Rain,Cool,Partially Overcast
1969-02-28,INVERPOLLY,58.068,-5.267,Snowy,Cold,Partially Overcast
1969-03-31,INVERPOLLY,58.068,-5.267,Snowy,Cool,Sunny
1969-04-30,INVERPOLLY,58.068,-5.267,Mild Rain,Cool,Sunny
1969-05-31,INVERPOLLY,58.068,-5.267,Drizzle,Cool,Sunny
1969-06-30,INVERPOLLY,58.068,-5.267,Drizzle,Mild,Sunny
1969-07-31,INVERPOLLY,58.068,-5.267,Mild Rain,Mild,Sunny
1969-08-31,INVERPOLLY,58.068,-5.267,Mild Rain,Mild,
1969-09-30,INVERPOLLY,58.068,-5.267,Mild Rain,Mild,Partially Overcast
1969-10-31,INVERPOLLY,58.068,-5.267,Mild Rain,Cool,Partially Overcast
1969-11-30,INVERPOLLY,58.068,-5.267,Snowy,Cool,Partially Overcast
1969-12-31,INVERPOLLY,58.068,-5.267,Snowy,Cool,Partially Overcast
1969-01-31,ACHNASHELLACH,57.49,-5.275,Mild Rain,Cool,
1969-02-28,ACHNASHELLACH,57.49,-5.275,Snowy,Cold,
1969-03-31,ACHNASHELLACH,57.49,-5.275,Drizzle,Cool,
1969-04-30,ACHNASHELLACH,57.49,-5.275,Mild Rain,Cool,
1969-05-31,ACHNASHELLACH,57.49,-5.275,Mild Rain,Cool,
1969-06-30,ACHNASHELLACH,57.49,-5.275,Mild Rain,Mild,
1969-07-31,ACHNASHELLACH,57.49,-5.275,Heavy Rain,Mild,
1969-08-31,ACHNASHELLACH,57.49,-5.275,Mild Rain,Mild,
1969-09-30,ACHNASHELLACH,57.49,-5.275,Heavy Rain,Mild,
1969-10-31,ACHNASHELLACH,57.49,-5.275,Heavy Rain,Cool,
1969-11-30,ACHNASHELLACH,57.49,-5.275,Snowy,Cool,
1969-12-31,ACHNASHELLACH,57.49,-5.275,Mild Rain,Cool,
1969-01-31,KINLOCHEWE,57.613,-5.306,Snowy,Cool,Partially Overcast
1969-02-28,KINLOCHEWE,57.613,-5.306,Snowy,Cold,Partially Overcast
1969-03-31,KINLOCHEWE,57.613,-5.306,Drizzle,Cool,Sunny
1969-04-30,KINLOCHEWE,57.613,-5.306,Mild Rain,Cool,Sunny
1969-05-31,KINLOCHEWE,57.613,-5.306,Drizzle,Cool,Sunny
1969-06-30,KINLOCHEWE,57.613,-5.306,Drizzle,Mild,Sunny
1969-07-31,KINLOCHEWE,57.613,-5.306,Mild Rain,Mild,Sunny
1969-08-31,KINLOCHEWE,57.613,-5.306,Mild Rain,Mild,Sunny
1969-09-30,KINLOCHEWE,57.613,-5.306,Heavy Rain,Mild,Partially Overcast
1969-10-31,KINLOCHEWE,57.613,-5.306,Heavy Rain,Mild,Partially Overcast
1969-11-30,KINLOCHEWE,57.613,-5.306,Snowy,Cool,Partially Overcast
1969-12-31,KINLOCHEWE,57.613,-5.306,Mild Rain,Cool,Partially Overcast
1969-01-31,KNOCKANROCK,58.031,-5.072,,,
1969-02-28,KNOCKANROCK,58.031,-5.072,,,
1969-03-31,KNOCKANROCK,58.031,-5.072,,Cold,
1969-04-30,KNOCKANROCK,58.031,-5.072,,Cool,
1969-05-31,KNOCKANROCK,58.031,-5.072,,Cool,
1969-06-30,KNOCKANROCK,58.031,-5.072,,Mild,
1969-07-31,KNOCKANROCK,58.031,-5.072,,Mild,
1969-08-31,KNOCKANROCK,58.031,-5.072,,Mild,
1969-09-30,KNOCKANROCK,58.031,-5.072,,Cool,
1969-10-31,KNOCKANROCK,58.031,-5.072,,Cool,
1969-11-30,KNOCKANROCK,58.031,-5.072,,Cold,
1969-12-31,KNOCKANROCK,58.031,-5.072,,Cold,
1969-01-31,STRATHCONON,57.555,-4.794,Mild Rain,Cool,
1969-02-28,STRATHCONON,57.555,-4.794,Mild Rain,Cold,
1969-03-31,STRATHCONON,57.555,-4.794,Drizzle,Cool,
1969-04-30,STRATHCONON,57.555,-4.794,Mild Rain,Cool,
1969-05-31,STRATHCONON,57.555,-4.794,Mild Rain,Cool,
1969-06-30,STRATHCONON,57.555,-4.794,Drizzle,Mild,
1969-07-31,STRATHCONON,57.555,-4.794,Drizzle,Mild,
1969-08-31,STRATHCONON,57.555,-4.794,Mild Rain,Mild,
1969-09-30,STRATHCONON,57.555,-4.794,Mild Rain,Mild,
1969-10-31,STRATHCONON,57.555,-4.794,Mild Rain,Cool,
1969-11-30,STRATHCONON,57.555,-4.794,Snowy,Cool,
1969-12-31,STRATHCONON,57.555,-4.794,Drizzle,Cool,
1969-01-31,FORTROSE,57.574,-4.093,Drizzle,Cool,Partially Overcast
1969-02-28,FORTROSE,57.574,-4.093,Drizzle,Cold,Partially Overcast
1969-03-31,FORTROSE,57.574,-4.093,Dry,Cool,Sunny
1969-04-30,FORTROSE,57.574,-4.093,Dry,Cool,Sunny
1969-05-31,FORTROSE,57.574,-4.093,Mild Rain,Cool,Sunny
1969-06-30,FORTROSE,57.574,-4.093,Dry,Mild,Sunny
1969-07-31,FORTROSE,57.574,-4.093,Drizzle,Mild,Sunny
1969-08-31,FORTROSE,57.574,-4.093,Drizzle,Mild,Sunny
1969-09-30,FORTROSE,57.574,-4.093,Drizzle,Mild,Sunny
1969-10-31,FORTROSE,57.574,-4.093,Drizzle,Cool,Partially Overcast
1969-11-30,FORTROSE,57.574,-4.093,Mild Rain,Cool,Partially Overcast
1969-12-31,FORTROSE,57.574,-4.093,Dry,Cool,Partially Overcast
1969-01-31,BENBECULA AIRPORT,57.475,-7.371,,Cool,Partially Overcast
1969-02-28,BENBECULA AIRPORT,57.475,-7.371,Hail,Cold,Partially Overcast
1969-03-31,BENBECULA AIRPORT,57.475,-7.371,,Cool,Sunny
1969-04-30,BENBECULA AIRPORT,57.475,-7.371,,Cool,Sunny
1969-05-31,BENBECULA AIRPORT,57.475,-7.371,,Cool,Sunny
1969-06-30,BENBECULA AIRPORT,57.475,-7.371,,Cool,Sunny
1969-07-31,BENBECULA AIRPORT,57.475,-7.371,,Cool,Sunny
1969-08-31,BENBECULA AIRPORT,57.475,-7.371,,Mild,Sunny
1969-09-30,BENBECULA AIRPORT,57.475,-7.371,,Cool,Sunny
1969-10-31,BENBECULA AIRPORT,57.475,-7.371,,Cool,Partially Overcast
1969-11-30,BENBECULA AIRPORT,57.475,-7.371,Hail,Cool,Partially Overcast
1969-12-31,BENBECULA AIRPORT,57.475,-7.371,,Cool,Partially Overcast
1969-01-31,RHUM: KINLOCH,57.014,-6.282,Snowy,Cool,
1969-02-28,RHUM: KINLOCH,57.014,-6.282,Snowy,Cold,
1969-03-31,RHUM: KINLOCH,57.014,-6.282,Dry,Cool,
1969-04-30,RHUM: KINLOCH,57.014,-6.282,Mild Rain,Cool,
1969-05-31,RHUM: KINLOCH,57.014,-6.282,Mild Rain,Cool,
1969-06-30,RHUM: KINLOCH,57.014,-6.282,Mild Rain,Mild,
1969-07-31,RHUM: KINLOCH,57.014,-6.282,Mild Rain,Mild,
1969-08-31,RHUM: KINLOCH,57.014,-6.282,Mild Rain,Mild,
1969-09-30,RHUM: KINLOCH,57.014,-6.282,Heavy Rain,Mild,
1969-10-31,RHUM: KINLOCH,57.014,-6.282,Heavy Rain,Cool,
1969-11-30,RHUM: KINLOCH,57.014,-6.282,Snowy,Cool,
1969-12-31,RHUM: KINLOCH,57.014,-6.282,Heavy Rain,Cool,
1969-01-31,SKYE: PRABOST,57.467,-6.305,Snowy,Cool,Partially Overcast
1969-02-28,SKYE: PRABOST,57.467,-6.305,Snowy,Cold,Sunny
1969-03-31,SKYE: PRABOST,57.467,-6.305,Dry,Cool,Sunny
1969-04-30,SKYE: PRABOST,57.467,-6.305,Drizzle,Cool,Sunny
1969-05-31,SKYE: PRABOST,57.467,-6.305,Drizzle,Cool,Sunny
1969-06-30,SKYE: PRABOST,57.467,-6.305,Drizzle,Mild,Sunny
1969-07-31,SKYE: PRABOST,57.467,-6.305,Mild Rain,Mild,Sunny
1969-08-31,SKYE: PRABOST,57.467,-6.305,Mild Rain,Mild,Sunny
1969-09-30,SKYE: PRABOST,57.467,-6.305,Heavy Rain,Cool,Sunny
1969-10-31,SKYE: PRABOST,57.467,-6.305,Heavy Rain,Cool,Partially Overcast
1969-11-30,SKYE: PRABOST,57.467,-6.305,Snowy,Cool,Partially Overcast
1969-12-31,SKYE: PRABOST,57.467,-6.305,Mild Rain,Cool,Partially Overcast
1969-01-31,ONICH,56.72,-5.224,Snowy,Cool,Partially Overcast
1969-02-28,ONICH,56.72,-5.224,Snowy,Cold,Partially Overcast
1969-03-31,ONICH,56.72,-5.224,Dry,Cool,Sunny
1969-04-30,ONICH,56.72,-5.224,Drizzle,Cool,Sunny
1969-05-31,ONICH,56.72,-5.224,Drizzle,Cool,Sunny
1969-06-30,ONICH,56.72,-5.224,Mild Rain,Mild,Sunny
1969-07-31,ONICH,56.72,-5.224,Mild Rain,Mild,Partially Overcast
1969-08-31,ONICH,56.72,-5.224,Mild Rain,Mild,Sunny
1969-09-30,ONICH,56.72,-5.224,Mild Rain,Mild,Partially Overcast
1969-10-31,ONICH,56.72,-5.224,Heavy Rain,Cool,Partially Overcast
1969-11-30,ONICH,56.72,-5.224,Snowy,Cool,Partially Overcast
1969-12-31,ONICH,56.72,-5.224,Mild Rain,Cool,Partially Overcast
1969-01-31,FORT WILLIAM NO 3,56.837,-5.078,Snowy,Cool,Partially Overcast
1969-02-28,FORT WILLIAM NO 3,56.837,-5.078,Snowy,Cold,Partially Overcast
1969-03-31,FORT WILLIAM NO 3,56.837,-5.078,Dry,Cool,Sunny
1969-04-30,FORT WILLIAM NO 3,56.837,-5.078,Drizzle,Cool,Sunny
1969-05-31,FORT WILLIAM NO 3,56.837,-5.078,Drizzle,Cool,Sunny
1969-06-30,FORT WILLIAM NO 3,56.837,-5.078,Mild Rain,Mild,Sunny
1969-07-31,FORT WILLIAM NO 3,56.837,-5.078,Mild Rain,Mild,Sunny
1969-08-31,FORT WILLIAM NO 3,56.837,-5.078,Mild Rain,Mild,Sunny
1969-09-30,FORT WILLIAM NO 3,56.837,-5.078,Mild Rain,Mild,Partially Overcast
1969-10-31,FORT WILLIAM NO 3,56.837,-5.078,Heavy Rain,Mild,Partially Overcast
1969-11-30,FORT WILLIAM NO 3,56.837,-5.078,Snowy,Cool,Partially Overcast
1969-12-31,FORT WILLIAM NO 3,56.837,-5.078,Snowy,Cool,Partially Overcast
1969-01-31,CORPACH,56.839,-5.149,Mild Rain,Cool,
1969-02-28,CORPACH,56.839,-5.149,Drizzle,Cold,
1969-03-31,CORPACH,56.839,-5.149,Dry,Cool,
1969-04-30,CORPACH,56.839,-5.149,Mild Rain,Cool,
1969-05-31,CORPACH,56.839,-5.149,Drizzle,Cool,
1969-06-30,CORPACH,56.839,-5.149,Mild Rain,Mild,
1969-07-31,CORPACH,56.839,-5.149,Mild Rain,Mild,
1969-08-31,CORPACH,56.839,-5.149,Mild Rain,Mild,
1969-09-30,CORPACH,56.839,-5.149,Mild Rain,Mild,
1969-10-31,CORPACH,56.839,-5.149,Heavy Rain,Mild,
1969-11-30,CORPACH,56.839,-5.149,Heavy Rain,Cool,
1969-12-31,CORPACH,56.839,-5.149,Mild Rain,Cool,
1969-01-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,Partially Overcast
1969-02-28,FORT AUGUSTUS,57.144,-4.677,Drizzle,Cold,Partially Overcast
1969-03-31,FORT AUGUSTUS,57.144,-4.677,Dry,Cool,Sunny
1969-04-30,FORT AUGUSTUS,57.144,-4.677,Drizzle,Cool,Sunny
1969-05-31,FORT AUGUSTUS,57.144,-4.677,Drizzle,Cool,Sunny
1969-06-30,FORT AUGUSTUS,57.144,-4.677,Drizzle,Mild,Sunny
1969-07-31,FORT AUGUSTUS,57.144,-4.677,Drizzle,Mild,Sunny
