month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1918-01-31,BALTASOUND,60.759,-0.888,Drizzle,Cold,Partially Overcast
1918-02-28,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1918-03-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1918-04-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1918-05-31,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1918-06-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1918-07-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1918-08-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1918-09-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1918-10-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1918-11-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1918-12-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1918-01-31,FORT AUGUSTUS,57.144,-4.677,Dry,Cold,Partially Overcast
1918-02-28,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,Partially Overcast
1918-03-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,Sunny
1918-04-30,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,Sunny
1918-05-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Mild,Sunny
1918-06-30,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Mild,Sunny
1918-07-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Mild,Sunny
1918-08-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Mild,Partially Overcast
1918-09-30,FORT AUGUSTUS,57.144,-4.677,Heavy Rain,Cool,
1918-10-31,FORT AUGUSTUS,57.144,-4.677,Heavy Rain,Cool,
1918-11-30,FORT AUGUSTUS,57.144,-4.677,Heavy Rain,Cool,
1918-12-31,FORT AUGUSTUS,57.144,-4.677,Heavy Rain,Cool,
1918-01-31,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast
1918-02-28,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1918-03-31,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1918-04-30,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny
1918-05-31,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny
1918-06-30,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny
1918-07-31,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Sunny
1918-08-31,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny
1918-09-30,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Sunny
1918-10-31,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1918-11-30,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1918-12-31,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1918-01-31,BALMORAL,57.037,-3.22,Snowy,Cold,
1918-02-28,BALMORAL,57.037,-3.22,Drizzle,Cool,
1918-03-31,BALMORAL,57.037,-3.22,Snowy,Cool,
1918-04-30,BALMORAL,57.037,-3.22,Snowy,Cool,
1918-05-31,BALMORAL,57.037,-3.22,Drizzle,Cool,
1918-06-30,BALMORAL,57.037,-3.22,Dry,Mild,
