station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt,meto_stmp_time
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,6.680645161290323,1.5129032258064519,,,0.5193548387096775,,,,,,,,,,,,,5.329032258064516,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,7.625,3.414285714285714,,,1.1964285714285714,,,,,,,,,,,,,3.382142857142857,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,7.34516129032258,2.3129032258064517,,,2.6548387096774193,,,,,,,,,,,,,5.1,
BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny,9.736666666666668,3.4099999999999997,,,6.303333333333333,,,,,,,,,,,,,2.0633333333333335,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny,10.538709677419355,5.219354838709678,,,4.416129032258064,,,,,,,,,,,,,2.693548387096774,
BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny,11.58,6.613333333333333,,,4.746666666666667,,,,,,,,,,,,,1.2866666666666666,
BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny,13.764516129032257,8.793548387096775,,,3.5548387096774197,,,,,,,,,,,,,1.9161290322580646,
BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny,13.035483870967743,7.993548387096775,,,3.448387096774194,,,,,,,,,,,,,1.425806451612903,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,12.389999999999999,7.623333333333334,,,2.4133333333333336,,,,,,,,,,,,,2.6333333333333333,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,11.406451612903227,6.203225806451614,,,1.9387096774193548,,,,,,,,,,,,,4.438709677419355,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,7.42,3.6599999999999997,,,0.7300000000000001,,,,,,,,,,,,,3.6300000000000003,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,7.72258064516129,2.738709677419355,,,0.16129032258064516,,,,,,,,,,,,,4.790322580645161,
FORT AUGUSTUS,57.144,-4.677,Heavy Rain,Cool,,8.403448275862068,1.3241379310344827,,,,,,,,,,,,,,,,9.686363636363636,
FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,,8.585714285714285,0.9785714285714285,,,,,,,,,,,,,,,,4.766666666666667,
FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,,8.686666666666667,0.8733333333333333,,,,,,,,,,,,,,,,5.666666666666667,
FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,,12.37241379310345,2.3793103448275863,,,,,,,,,,,,,,,,2.95,
FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,,13.390322580645162,4.806451612903226,,,,,,,,,,,,,,,,4.017647058823529,
FORT AUGUSTUS,57.144,-4.677,Dry,Mild,,17.243333333333332,7.666666666666667,,,,,,,,,,,,,,,,0.7000000000000001,
FORT AUGUSTUS,57.144,-4.677,Mild Rain,Mild,,18.603225806451615,10.383870967741935,,,,,,,,,,,,,,,,3.6799999999999997,
FORT AUGUSTUS,57.144,-4.677,Mild Rain,Mild,,16.441935483870967,9.412903225806453,,,,,,,,,,,,,,,,3.3181818181818183,
FORT AUGUSTUS,57.144,-4.677,Mild Rain,Mild,,15.386666666666667,8.32,,,,,,,,,,,,,,,,4.885714285714286,
FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,,14.633333333333333,7.2733333333333325,,,,,,,,,,,,,,,,7.0285714285714285,
FORT AUGUSTUS,57.144,-4.677,Drizzle,Cool,,9.055555555555555,-0.14814814814814814,,,,,,,,,,,,,,,,2.191666666666667,
GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast,8.166666666666666,1.9166666666666667,,,1.4129032258064518,,,,,,,,,,,,,2.293548387096774,
GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast,8.257142857142856,2.5357142857142856,,,2.625,,,,,,,,,,,,,0.43571428571428567,
GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny,9.683333333333334,2.3699999999999997,,,3.7096774193548385,,,,,,,,,,,,,1.7032258064516128,
GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny,12.58,2.71,,,6.78,,,,,,,,,,,,,0.5766666666666667,
GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny,15.248387096774193,5.609677419354839,,,6.935483870967742,,,,,,,,,,,,,1.7419354838709677,
GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny,16.823333333333334,7.7,,,6.3533333333333335,,,,,,,,,,,,,1.5666666666666667,
GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny,19.183870967741935,10.780645161290321,,,5.622580645161291,,,,,,,,,,,,,1.7516129032258063,
