date,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
2015-07-05,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2015-07-06,ACHFARY,58.311,-4.916,Dry,Mild,
2015-07-07,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2015-07-08,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-07-09,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-07-10,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-07-11,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2015-07-12,ACHFARY,58.311,-4.916,Heavy Rain,Mild,
2015-07-13,ACHFARY,58.311,-4.916,Dry,Cool,
2015-07-14,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-07-15,ACHFARY,58.311,-4.916,Dry,Mild,
2015-07-16,ACHFARY,58.311,-4.916,Dry,Mild,
2015-07-17,ACHFARY,58.311,-4.916,Drizzle,Mild,
2015-07-18,ACHFARY,58.311,-4.916,Drizzle,Mild,
2015-07-19,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-07-20,ACHFARY,58.311,-4.916,Dry,Cool,
2015-07-21,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-07-22,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-07-23,ACHFARY,58.311,-4.916,Heavy Rain,Mild,
2015-07-24,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-07-25,ACHFARY,58.311,-4.916,Dry,Mild,
2015-07-26,ACHFARY,58.311,-4.916,Dry,Mild,
2015-07-27,ACHFARY,58.311,-4.916,Dry,Mild,
2015-07-28,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-07-29,ACHFARY,58.311,-4.916,Dry,Cool,
2015-07-30,ACHFARY,58.311,-4.916,Dry,Cool,
2015-07-31,ACHFARY,58.311,-4.916,Dry,Mild,
2015-08-01,ACHFARY,58.311,-4.916,Drizzle,Cool,
2015-08-02,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-08-03,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2015-08-04,ACHFARY,58.311,-4.916,Dry,Mild,
2015-08-05,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2015-08-06,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2015-08-07,ACHFARY,58.311,-4.916,Dry,Mild,
2015-08-08,ACHFARY,58.311,-4.916,Dry,Mild,
2015-08-09,ACHFARY,58.311,-4.916,Drizzle,Mild,
2015-08-10,ACHFARY,58.311,-4.916,Dry,Mild,
2015-08-11,ACHFARY,58.311,-4.916,Heavy Rain,Mild,
2015-08-12,ACHFARY,58.311,-4.916,Dry,Cool,
2015-08-13,ACHFARY,58.311,-4.916,Dry,Mild,
2015-08-14,ACHFARY,58.311,-4.916,Dry,Mild,
2015-08-15,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-08-16,ACHFARY,58.311,-4.916,Dry,Cool,
2015-08-17,ACHFARY,58.311,-4.916,Dry,Mild,
2015-08-18,ACHFARY,58.311,-4.916,Dry,Mild,
2015-08-19,ACHFARY,58.311,-4.916,Dry,Mild,
2015-08-20,ACHFARY,58.311,-4.916,Drizzle,Mild,
2015-08-21,ACHFARY,58.311,-4.916,Drizzle,Mild,
2015-08-22,ACHFARY,58.311,-4.916,Dry,Mild,
2015-08-23,ACHFARY,58.311,-4.916,Drizzle,Mild,
2015-08-24,ACHFARY,58.311,-4.916,Dry,Mild,
2015-08-25,ACHFARY,58.311,-4.916,Heavy Rain,Mild,
2015-08-26,ACHFARY,58.311,-4.916,Dry,Cool,
2015-08-27,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2015-08-28,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2015-08-29,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2015-08-30,ACHFARY,58.311,-4.916,Heavy Rain,Mild,
2015-08-31,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-09-01,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-09-02,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-09-03,ACHFARY,58.311,-4.916,Drizzle,Cool,
2015-09-04,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-09-05,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-09-06,ACHFARY,58.311,-4.916,Drizzle,Cool,
2015-09-07,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-09-08,ACHFARY,58.311,-4.916,Dry,Cool,
2015-09-09,ACHFARY,58.311,-4.916,Dry,Cool,
2015-09-10,ACHFARY,58.311,-4.916,Dry,Mild,
2015-09-11,ACHFARY,58.311,-4.916,Dry,Mild,
2015-09-12,ACHFARY,58.311,-4.916,Dry,Mild,
2015-09-13,ACHFARY,58.311,-4.916,Dry,Mild,
2015-09-14,ACHFARY,58.311,-4.916,Dry,Cool,
2015-09-15,ACHFARY,58.311,-4.916,Heavy Rain,Mild,
2015-09-16,ACHFARY,58.311,-4.916,Dry,Cool,
2015-09-17,ACHFARY,58.311,-4.916,Dry,Mild,
2015-09-18,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-09-19,ACHFARY,58.311,-4.916,Dry,Cool,
2015-09-20,ACHFARY,58.311,-4.916,Dry,Cool,
2015-09-21,ACHFARY,58.311,-4.916,Drizzle,Mild,
2015-09-22,ACHFARY,58.311,-4.916,Drizzle,Mild,
2015-09-23,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-09-24,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-09-25,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-09-26,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-09-27,ACHFARY,58.311,-4.916,Dry,Mild,
2015-09-28,ACHFARY,58.311,-4.916,Dry,Mild,
2015-09-29,ACHFARY,58.311,-4.916,Dry,Mild,
2015-09-30,ACHFARY,58.311,-4.916,Dry,Mild,
2015-10-01,ACHFARY,58.311,-4.916,Dry,Mild,
2015-10-02,ACHFARY,58.311,-4.916,Dry,Mild,
2015-10-03,ACHFARY,58.311,-4.916,Dry,Cool,
2015-10-04,ACHFARY,58.311,-4.916,Dry,Cool,
2015-10-05,ACHFARY,58.311,-4.916,Dry,Mild,
2015-10-06,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-10-07,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2015-10-08,ACHFARY,58.311,-4.916,Dry,Cool,
2015-10-09,ACHFARY,58.311,-4.916,Dry,Mild,
2015-10-10,ACHFARY,58.311,-4.916,Mild Rain,,
2015-10-11,ACHFARY,58.311,-4.916,Dry,,
2015-10-12,ACHFARY,58.311,-4.916,Heavy Rain,,
2015-10-13,ACHFARY,58.311,-4.916,Dry,,
2015-10-14,ACHFARY,58.311,-4.916,Dry,,
2015-10-15,ACHFARY,58.311,-4.916,Dry,,
2015-10-16,ACHFARY,58.311,-4.916,Dry,,
2015-10-17,ACHFARY,58.311,-4.916,Dry,,
2015-10-18,ACHFARY,58.311,-4.916,Dry,,
2015-10-19,ACHFARY,58.311,-4.916,Dry,,
2015-10-20,ACHFARY,58.311,-4.916,Mild Rain,,
2015-10-21,ACHFARY,58.311,-4.916,Heavy Rain,,
2015-10-22,ACHFARY,58.311,-4.916,Heavy Rain,,
2015-10-23,ACHFARY,58.311,-4.916,Mild Rain,,
2015-10-24,ACHFARY,58.311,-4.916,Heavy Rain,,
2015-10-25,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-10-26,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-10-27,ACHFARY,58.311,-4.916,Dry,Cool,
2015-10-28,ACHFARY,58.311,-4.916,Dry,Cool,
2015-10-29,ACHFARY,58.311,-4.916,Dry,Cool,
2015-10-30,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-10-31,ACHFARY,58.311,-4.916,Dry,Mild,
2015-11-01,ACHFARY,58.311,-4.916,Drizzle,Cool,
2015-11-02,ACHFARY,58.311,-4.916,Dry,Mild,
2015-11-03,ACHFARY,58.311,-4.916,Dry,Cool,
2015-11-04,ACHFARY,58.311,-4.916,Dry,Mild,
2015-11-05,ACHFARY,58.311,-4.916,Dry,Cool,
2015-11-06,ACHFARY,58.311,-4.916,Dry,Cool,
2015-11-07,ACHFARY,58.311,-4.916,Drizzle,Cool,
2015-11-08,ACHFARY,58.311,-4.916,Drizzle,Cool,
2015-11-09,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-10,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-11-11,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-11-12,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-13,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-14,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-15,ACHFARY,58.311,-4.916,Drizzle,Cool,
2015-11-16,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-17,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-18,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-11-19,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-20,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-21,ACHFARY,58.311,-4.916,Heavy Rain,Cold,
2015-11-22,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-23,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-11-24,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-25,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-11-26,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-27,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-28,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-29,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-11-30,ACHFARY,58.311,-4.916,Heavy Rain,Cold,
2015-12-01,ACHFARY,58.311,-4.916,Mild Rain,Cold,
2015-12-02,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-03,ACHFARY,58.311,-4.916,Dry,Cool,
2015-12-04,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-12-05,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-06,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-07,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-12-08,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-12-09,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-10,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-11,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-12,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-13,ACHFARY,58.311,-4.916,Mild Rain,Cold,
2015-12-14,ACHFARY,58.311,-4.916,Dry,Cold,
2015-12-15,ACHFARY,58.311,-4.916,Dry,Cool,
2015-12-16,ACHFARY,58.311,-4.916,Dry,Cool,
2015-12-17,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-12-18,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-19,ACHFARY,58.311,-4.916,Heavy Rain,Mild,
2015-12-20,ACHFARY,58.311,-4.916,Dry,Cool,
2015-12-21,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-22,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-23,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-24,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-25,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-26,ACHFARY,58.311,-4.916,Dry,Cool,
2015-12-27,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2015-12-28,ACHFARY,58.311,-4.916,Dry,Cool,
2015-12-29,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-30,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-12-31,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2015-01-01,HUNTSHAM,50.953,-3.438,Gale,Cool,
2015-01-02,HUNTSHAM,50.953,-3.438,Heavy Rain,Cool,
2015-01-03,HUNTSHAM,50.953,-3.438,Heavy Rain,Cool,
2015-01-04,HUNTSHAM,50.953,-3.438,Drizzle,Cool,
2015-01-05,HUNTSHAM,50.953,-3.438,Dry,Cool,
2015-01-06,HUNTSHAM,50.953,-3.438,Drizzle,Cool,
2015-01-07,HUNTSHAM,50.953,-3.438,Gale,Cool,
2015-01-08,HUNTSHAM,50.953,-3.438,Gale,Cool,
2015-01-09,HUNTSHAM,50.953,-3.438,Gale,Cool,
2015-01-10,HUNTSHAM,50.953,-3.438,Hail,Cool,
2015-01-11,HUNTSHAM,50.953,-3.438,Drizzle,Cool,
2015-01-12,HUNTSHAM,50.953,-3.438,Drizzle,Cool,
2015-01-13,HUNTSHAM,50.953,-3.438,Hail,Cool,
2015-01-14,HUNTSHAM,50.953,-3.438,Snowy,Cool,
2015-01-15,HUNTSHAM,50.953,-3.438,Gale,Cool,
2015-01-16,HUNTSHAM,50.953,-3.438,Hail,Cool,
2015-01-17,HUNTSHAM,50.953,-3.438,Hail,Cool,
2015-01-18,HUNTSHAM,50.953,-3.438,Mild Rain,Cool,
2015-01-19,HUNTSHAM,50.953,-3.438,Dry,Cold,
2015-01-20,HUNTSHAM,50.953,-3.438,Dry,Cold,
2015-01-21,HUNTSHAM,50.953,-3.438,Drizzle,Cold,
2015-01-22,HUNTSHAM,50.953,-3.438,Dry,Cool,
2015-01-23,HUNTSHAM,50.953,-3.438,Dry,Cold,
2015-01-24,HUNTSHAM,50.953,-3.438,Mild Rain,Cool,
2015-01-25,HUNTSHAM,50.953,-3.438,Dry,Cool,
2015-01-26,HUNTSHAM,50.953,-3.438,Mild Rain,Cool,
2015-01-27,HUNTSHAM,50.953,-3.438,Dry,Cool,
2015-01-28,HUNTSHAM,50.953,-3.438,Hail,Cool,
2015-01-29,HUNTSHAM,50.953,-3.438,Hail,Cool,
2015-01-30,HUNTSHAM,50.953,-3.438,Hail,Cool,
2015-01-31,HUNTSHAM,50.953,-3.438,Hail,Cool,
2015-02-01,HUNTSHAM,50.953,-3.438,Hail,Cool,
2015-02-02,HUNTSHAM,50.953,-3.438,Hail,Cold,
2015-02-03,HUNTSHAM,50.953,-3.438,Hail,Cold,
2015-02-04,HUNTSHAM,50.953,-3.438,Dry,Cold,
2015-02-05,HUNTSHAM,50.953,-3.438,Dry,Cold,
2015-02-06,HUNTSHAM,50.953,-3.438,Dry,Cold,
2015-02-07,HUNTSHAM,50.953,-3.438,Dry,Cold,
2015-02-08,HUNTSHAM,50.953,-3.438,Dry,Cold,
2015-02-09,HUNTSHAM,50.953,-3.438,Dry,Cool,
2015-02-10,HUNTSHAM,50.953,-3.438,Dry,Cool,
