station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt
RACKWICK,58.873,-3.387,Hail,Cool,,7.425806451612903,2.0677419354838706,,,,,,,0.0,,0.6774193548387096,1.0,0.03225806451612903,0.9032258064516129,,,,6.680645161290323
RACKWICK,58.873,-3.387,Mild Rain,Cool,,8.62758620689655,2.468965517241379,,,,,,,0.034482758620689655,,0.6551724137931034,0.7586206896551724,0.0,0.7586206896551724,,,,2.7413793103448274
RACKWICK,58.873,-3.387,Snowy,Cool,,7.309677419354839,2.2096774193548385,,,,,,,0.0967741935483871,,1.2580645161290323,1.7096774193548387,0.0,0.8709677419354839,,,,4.461290322580646
RACKWICK,58.873,-3.387,Mild Rain,Cool,,9.8,3.6333333333333333,,,,,,,0.0,,0.38461538461538464,0.3076923076923077,0.0,0.0,,,,3.7866666666666666
RACKWICK,58.873,-3.387,Heavy Rain,Cool,,10.0,,,,,,,,,,,,,,,,,14.1
ACHFARY,58.311,-4.916,Heavy Rain,Cool,,7.280645161290322,1.261290322580645,-1.2129032258064516,,,,,,,,0.0,0.0,0.0,0.0,,,,11.54516129032258
ACHFARY,58.311,-4.916,Heavy Rain,Cool,,8.944827586206896,1.5758620689655174,-1.103448275862069,,,,,,,,0.0,0.0,0.0,0.0,,,,8.206896551724139
ACHFARY,58.311,-4.916,Heavy Rain,Cool,,7.609677419354839,1.4,-1.364516129032258,,,,,,,,0.0,0.0,0.0,0.0,,,,11.683870967741935
ACHFARY,58.311,-4.916,Mild Rain,Cool,,9.963333333333333,3.1566666666666667,0.8586206896551724,,,,,,,,0.0,0.0,0.0,0.0,,,,5.263333333333334
ACHFARY,58.311,-4.916,Dry,Mild,,16.59032258064516,6.800000000000001,3.4225806451612906,,,,,,,,0.0,0.0,0.0,0.0,,,,0.532258064516129
