station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt,meto_stmp_time
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,5.461290322580646,0.041935483870967676,,,0.4129032258064516,,,,,,,,,,,,,5.16774193548387,
BALTASOUND,60.759,-0.888,Mild Rain,Cold,Partially Overcast,4.085714285714286,-0.9071428571428571,,,2.082142857142857,,,,,,,,,,,,,2.7142857142857144,
BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny,5.054838709677419,-0.532258064516129,,,3.8225806451612905,,,,,,,,,,,,,1.567741935483871,
BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny,7.986666666666666,2.1933333333333334,,,5.316666666666666,,,,,,,,,,,,,1.6166666666666667,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny,9.380645161290323,3.764516129032258,,,4.470967741935484,,,,,,,,,,,,,3.467741935483871,
BALTASOUND,60.759,-0.888,Dry,Cool,Sunny,12.846666666666666,7.21,,,4.373333333333334,,,,,,,,,,,,,0.4,
BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny,14.961290322580645,9.245161290322581,,,5.15483870967742,,,,,,,,,,,,,2.074193548387097,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,14.238709677419356,9.603225806451613,,,2.990322580645161,,,,,,,,,,,,,2.5032258064516126,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny,14.590000000000002,9.8,,,3.07,,,,,,,,,,,,,3.9266666666666667,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,11.935483870967742,7.383870967741935,,,2.0387096774193547,,,,,,,,,,,,,3.861290322580645,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,9.843333333333334,4.776666666666667,,,1.2133333333333334,,,,,,,,,,,,,2.6866666666666665,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,6.122580645161291,1.535483870967742,,,0.2806451612903226,,,,,,,,,,,,,4.290322580645161,
WICK AIRPORT,58.454,-3.09,,Cold,Partially Overcast,4.219354838709678,0.08387096774193549,-2.47741935483871,,1.1225806451612903,,,0.3225806451612903,4.580645161290323,,0.45161290322580644,0.3870967741935484,0.03225806451612903,0.0967741935483871,,,,,
WICK AIRPORT,58.454,-3.09,Snowy,Cold,Partially Overcast,4.082142857142857,-0.03571428571428571,-1.6642857142857144,,2.2035714285714287,,,0.4642857142857143,3.4642857142857144,,0.5714285714285714,0.39285714285714285,0.0,0.07142857142857142,,,,4.5,
WICK AIRPORT,58.454,-3.09,,Cold,Sunny,3.877049180327869,0.642622950819672,-0.82,,3.3870967741935485,,,0.25806451612903225,1.903225806451613,,0.3548387096774194,0.25806451612903225,0.03225806451612903,0.0967741935483871,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,8.211666666666666,3.4183333333333334,0.92,,5.226666666666666,,,0.0,0.0,,0.13333333333333333,0.16666666666666666,0.0,0.0,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,9.638709677419355,5.106451612903226,2.1451612903225805,,6.838709677419355,,,0.0,0.0,,0.0,0.0967741935483871,0.0,0.0,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,12.315,8.871666666666666,6.556666666666667,,5.346666666666667,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,14.651612903225805,10.420967741935485,8.141935483870968,,5.258064516129032,,,0.0,0.0,,0.0,0.0,0.03225806451612903,0.0,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,14.170967741935485,10.811290322580644,8.283870967741937,,3.293548387096774,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,14.278333333333334,11.063333333333333,8.333333333333334,,4.623333333333333,,,0.0,0.0,,0.0,0.0,0.03333333333333333,0.0,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,11.725806451612904,7.733870967741935,5.048387096774194,,3.274193548387097,,,0.0,0.0,,0.03225806451612903,0.0967741935483871,0.0,0.03225806451612903,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast,8.891666666666667,4.333333333333333,1.9233333333333333,,2.3266666666666667,,,0.0,0.0,,0.0,0.06666666666666667,0.0,0.0,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast,5.631147540983607,2.2606557377049183,0.3580645161290323,,0.7967741935483871,,,0.03225806451612903,0.16129032258064516,,0.25806451612903225,0.22580645161290322,0.0,0.03225806451612903,,,,,
KINLOCHEWE,57.613,-5.306,Heavy Rain,Cool,Partially Overcast,5.877419354838709,-0.7419354838709677,,,0.45483870967741935,,,,,,,,,,,,9.741935483870968,8.148387096774194,
KINLOCHEWE,57.613,-5.306,Mild Rain,Cool,Partially Overcast,6.310714285714286,-0.6857142857142858,,,1.0035714285714286,,,,,,,,,,,,12.296296296296296,7.221428571428571,
KINLOCHEWE,57.613,-5.306,Drizzle,Cool,Sunny,5.816129032258065,-0.49354838709677423,,,3.512903225806452,,,,,,,,,,,,5.3076923076923075,2.487096774193548,
KINLOCHEWE,57.613,-5.306,Mild Rain,Cool,Sunny,11.033333333333333,2.7333333333333334,,,3.006666666666667,,,,,,,,,,,,27.444444444444443,4.14,
KINLOCHEWE,57.613,-5.306,Mild Rain,Cool,Sunny,12.961290322580645,4.193548387096774,,,4.090322580645161,,,,,,,,,,,,62.903225806451616,5.693548387096774,
KINLOCHEWE,57.613,-5.306,Drizzle,Mild,Sunny,17.15666666666667,8.370000000000001,,,3.2517241379310344,,,,,,,,,,,,,2.013333333333333,
KINLOCHEWE,57.613,-5.306,Drizzle,Mild,Sunny,18.47741935483871,10.674193548387096,,,3.8774193548387097,,,,,,,,,,,,,2.1225806451612903,
KINLOCHEWE,57.613,-5.306,Mild Rain,Mild,Partially Overcast,17.870967741935484,10.825806451612904,,,1.5806451612903225,,,,,,,,,,,,,4.574193548387097,
KINLOCHEWE,57.613,-5.306,Mild Rain,Mild,Sunny,18.853333333333335,9.823333333333332,,,3.3233333333333333,,,,,,,,,,,,,3.0,
KINLOCHEWE,57.613,-5.306,Heavy Rain,Cool,Partially Overcast,13.551612903225807,7.087096774193548,,,1.332258064516129,,,,,,,,,,,,79.28571428571429,8.587096774193547,
KINLOCHEWE,57.613,-5.306,Drizzle,Cool,Partially Overcast,10.456666666666667,3.236666666666667,,,1.3533333333333333,,,,,,,,,,,,53.18181818181818,2.2766666666666664,
KINLOCHEWE,57.613,-5.306,Mild Rain,Cool,Partially Overcast,6.886666666666667,0.56,,,0.4483870967741936,,,,,,,,,,,,36.6,4.854838709677419,
FORTROSE,57.574,-4.093,Drizzle,Cool,Partially Overcast,5.448387096774193,0.6806451612903226,,,1.2806451612903227,,,,,,,,,,,,,2.174193548387097,
FORTROSE,57.574,-4.093,Drizzle,Cool,Partially Overcast,5.4750000000000005,0.7071428571428572,,,1.4821428571428572,,,,,,,,,,,,,1.6714285714285713,
FORTROSE,57.574,-4.093,Dry,Cold,Sunny,4.877419354838709,0.3096774193548387,,,3.696774193548387,,,,,,,,,,,,,0.8258064516129032,
FORTROSE,57.574,-4.093,Drizzle,Cool,Sunny,9.1,4.033333333333333,,,4.196666666666667,,,,,,,,,,,,,1.0833333333333333,
FORTROSE,57.574,-4.093,Drizzle,Cool,Sunny,11.96774193548387,5.848387096774194,,,6.793548387096774,,,,,,,,,,,,,2.0161290322580645,
FORTROSE,57.574,-4.093,Drizzle,Cool,Sunny,13.796666666666665,9.513333333333332,,,3.9099999999999997,,,,,,,,,,,,,1.0733333333333335,
FORTROSE,57.574,-4.093,Drizzle,Mild,Sunny,16.467741935483872,11.564516129032258,,,5.170967741935484,,,,,,,,,,,,,2.012903225806452,
FORTROSE,57.574,-4.093,Mild Rain,Mild,Sunny,16.506451612903227,11.90967741935484,,,3.904,,,,,,,,,,,,,3.0580645161290323,
FORTROSE,57.574,-4.093,Drizzle,Mild,Sunny,16.816666666666666,11.366666666666667,,,4.54,,,,,,,,,,,,,1.8633333333333333,
FORTROSE,57.574,-4.093,Drizzle,Cool,Sunny,12.858064516129033,8.429032258064517,,,3.1193548387096777,,,,,,,,,,,,,1.7000000000000002,
FORTROSE,57.574,-4.093,Dry,Cool,Partially Overcast,9.546666666666665,5.069999999999999,,,2.44,,,,,,,,,,,,,0.5933333333333334,
FORTROSE,57.574,-4.093,Drizzle,Cool,Partially Overcast,6.380645161290323,2.225806451612903,,,1.2032258064516128,,,,,,,,,,,,,1.2838709677419353,
ONICH,56.72,-5.224,Heavy Rain,Cool,Partially Overcast,6.341935483870968,0.2903225806451612,-2.906451612903226,,0.8838709677419354,,,,,,,,,,,,,9.291666666666666,
ONICH,56.72,-5.224,Mild Rain,Cool,Partially Overcast,6.7821428571428575,0.1428571428571428,-2.0642857142857145,,1.5464285714285713,,,,,,,,,,,,,5.515789473684211,
ONICH,56.72,-5.224,Mild Rain,Cool,Sunny,6.690322580645161,0.9064516129032258,-1.7967741935483872,,3.661290322580645,,,,,,,,,,,,,6.50909090909091,
ONICH,56.72,-5.224,Heavy Rain,Cool,Sunny,10.143333333333334,3.04,0.8566666666666667,,3.48,,,,,,,,,,,,,8.216666666666667,
