month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1922-01-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1922-02-28,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1922-03-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1922-04-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1922-05-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1922-06-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1922-07-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1922-08-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1922-09-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1922-10-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1922-11-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1922-12-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1922-01-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,
1922-02-28,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,
1922-03-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,
1922-04-30,FORT AUGUSTUS,57.144,-4.677,Drizzle,Cool,
1922-05-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,
1922-06-30,FORT AUGUSTUS,57.144,-4.677,Drizzle,Mild,
1922-07-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Mild,
1922-08-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Mild,
1922-09-30,FORT AUGUSTUS,57.144,-4.677,Drizzle,Cool,
1922-10-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,
1922-11-30,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,
1922-12-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,
1922-01-31,GORDON CASTLE,57.621,-3.09,Drizzle,Cold,Partially Overcast
1922-02-28,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1922-03-31,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny
1922-04-30,GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Sunny
1922-05-31,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny
1922-06-30,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny
1922-07-31,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Sunny
1922-08-31,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Sunny
1922-09-30,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny
1922-10-31,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny
1922-11-30,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1922-12-31,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1922-01-31,BALMORAL,57.037,-3.22,Snowy,Cold,
1922-02-28,BALMORAL,57.037,-3.22,Snowy,Cold,
1922-03-31,BALMORAL,57.037,-3.22,Snowy,Cool,
1922-04-30,BALMORAL,57.037,-3.22,Snowy,Cool,
1922-05-31,BALMORAL,57.037,-3.22,Dry,Cool,
1922-06-30,BALMORAL,57.037,-3.22,Dry,Mild,
1922-07-31,BALMORAL,57.037,-3.22,Mild Rain,Cool,
1922-08-31,BALMORAL,57.037,-3.22,Drizzle,Cool,
1922-09-30,BALMORAL,57.037,-3.22,Drizzle,Cool,
1922-10-31,BALMORAL,57.037,-3.22,Drizzle,Cool,
1922-11-30,BALMORAL,57.037,-3.22,Drizzle,Cool,
1922-12-31,BALMORAL,57.037,-3.22,Snowy,Cool,
1922-01-31,ARBROATH,56.561,-2.573,Mild Rain,Cool,Partially Overcast
1922-02-28,ARBROATH,56.561,-2.573,Drizzle,Cool,Partially Overcast
1922-03-31,ARBROATH,56.561,-2.573,Drizzle,Cool,Sunny
1922-04-30,ARBROATH,56.561,-2.573,Drizzle,Cool,Sunny
1922-05-31,ARBROATH,56.561,-2.573,Dry,Cool,Sunny
1922-06-30,ARBROATH,56.561,-2.573,Dry,Mild,Sunny
1922-07-31,ARBROATH,56.561,-2.573,Mild Rain,Mild,Sunny
1922-08-31,ARBROATH,56.561,-2.573,Drizzle,Mild,Sunny
1922-09-30,ARBROATH,56.561,-2.573,Drizzle,Cool,Sunny
1922-10-31,ARBROATH,56.561,-2.573,Drizzle,Cool,Sunny
1922-11-30,ARBROATH,56.561,-2.573,Drizzle,Cool,Sunny
1922-12-31,ARBROATH,56.561,-2.573,Drizzle,Cool,Partially Overcast
1922-01-31,LEUCHARS,56.377,-2.862,Mild Rain,Cold,Partially Overcast
1922-02-28,LEUCHARS,56.377,-2.862,Drizzle,Cool,Partially Overcast
1922-03-31,LEUCHARS,56.377,-2.862,Drizzle,Cool,Sunny
1922-04-30,LEUCHARS,56.377,-2.862,Drizzle,Cool,Sunny
1922-05-31,LEUCHARS,56.377,-2.862,Dry,Cool,Sunny
1922-06-30,LEUCHARS,56.377,-2.862,Drizzle,Mild,Sunny
1922-07-31,LEUCHARS,56.377,-2.862,Mild Rain,Mild,Sunny
1922-08-31,LEUCHARS,56.377,-2.862,Drizzle,Mild,Sunny
1922-09-30,LEUCHARS,56.377,-2.862,Drizzle,Cool,Sunny
1922-10-31,LEUCHARS,56.377,-2.862,Drizzle,Cool,Sunny
1922-11-30,LEUCHARS,56.377,-2.862,Drizzle,Cool,Partially Overcast
1922-12-31,LEUCHARS,56.377,-2.862,Drizzle,Cool,Partially Overcast
1922-01-31,MARCHMONT,55.728,-2.411,Drizzle,Cold,Partially Overcast
1922-02-28,MARCHMONT,55.728,-2.411,Mild Rain,Cool,Partially Overcast
1922-03-31,MARCHMONT,55.728,-2.411,Drizzle,Cool,Sunny
1922-04-30,MARCHMONT,55.728,-2.411,Drizzle,Cool,Sunny
1922-05-31,MARCHMONT,55.728,-2.411,Dry,Cool,Sunny
1922-06-30,MARCHMONT,55.728,-2.411,Drizzle,Mild,Sunny
1922-07-31,MARCHMONT,55.728,-2.411,Mild Rain,Mild,Sunny
1922-08-31,MARCHMONT,55.728,-2.411,Mild Rain,Mild,Sunny
1922-09-30,MARCHMONT,55.728,-2.411,Mild Rain,Cool,Partially Overcast
1922-10-31,MARCHMONT,55.728,-2.411,Mild Rain,Cool,Partially Overcast
1922-11-30,MARCHMONT,55.728,-2.411,Dry,Cool,Partially Overcast
1922-12-31,MARCHMONT,55.728,-2.411,Drizzle,Cool,Partially Overcast
1922-01-31,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cold,Partially Overcast
1922-02-28,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast
1922-03-31,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Sunny
1922-04-30,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Sunny
1922-05-31,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny
1922-06-30,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Mild,Sunny
1922-07-31,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Mild,Sunny
1922-08-31,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Mild,Sunny
1922-09-30,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Partially Overcast
1922-10-31,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Sunny
1922-11-30,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny
1922-12-31,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Partially Overcast
1922-01-31,DURHAM,54.768,-1.586,Drizzle,Cold,Partially Overcast
1922-02-28,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast
1922-03-31,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast
1922-04-30,DURHAM,54.768,-1.586,Drizzle,Cool,Sunny
1922-05-31,DURHAM,54.768,-1.586,Dry,Mild,Sunny
1922-06-30,DURHAM,54.768,-1.586,Drizzle,Mild,Sunny
1922-07-31,DURHAM,54.768,-1.586,Mild Rain,Mild,Sunny
1922-08-31,DURHAM,54.768,-1.586,Drizzle,Mild,Sunny
1922-09-30,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast
1922-10-31,DURHAM,54.768,-1.586,Drizzle,Cool,Partially Overcast
1922-11-30,DURHAM,54.768,-1.586,Dry,Cool,Sunny
1922-12-31,DURHAM,54.768,-1.586,Mild Rain,Cool,Partially Overcast
1922-01-31,HULL,53.756,-0.358,Drizzle,Cool,Partially Overcast
1922-02-28,HULL,53.756,-0.358,Drizzle,Cool,Partially Overcast
1922-03-31,HULL,53.756,-0.358,Drizzle,Cool,Partially Overcast
1922-04-30,HULL,53.756,-0.358,Drizzle,Cool,Sunny
1922-05-31,HULL,53.756,-0.358,Dry,Mild,Sunny
1922-06-30,HULL,53.756,-0.358,Dry,Mild,Sunny
1922-07-31,HULL,53.756,-0.358,Mild Rain,Mild,Sunny
1922-08-31,HULL,53.756,-0.358,Mild Rain,Mild,Sunny
1922-09-30,HULL,53.756,-0.358,Drizzle,Mild,Partially Overcast
1922-10-31,HULL,53.756,-0.358,Drizzle,Cool,Sunny
1922-11-30,HULL,53.756,-0.358,Drizzle,Cool,Partially Overcast
1922-12-31,HULL,53.756,-0.358,Drizzle,Cool,Partially Overcast
1922-01-31,CROMER,52.934,1.291,Drizzle,Cool,
1922-02-28,CROMER,52.934,1.291,Drizzle,Cool,
1922-03-31,CROMER,52.934,1.291,Drizzle,Cool,
1922-04-30,CROMER,52.934,1.291,Drizzle,Cool,
1922-05-31,CROMER,52.934,1.291,Dry,Mild,
1922-06-30,CROMER,52.934,1.291,Dry,Mild,
1922-07-31,CROMER,52.934,1.291,Mild Rain,Mild,
1922-08-31,CROMER,52.934,1.291,Drizzle,Mild,
1922-09-30,CROMER,52.934,1.291,Drizzle,Mild,
1922-10-31,CROMER,52.934,1.291,Dry,Cool,
1922-11-30,CROMER,52.934,1.291,Dry,Cool,
1922-12-31,CROMER,52.934,1.291,Drizzle,Cool,
1922-01-31,LOWESTOFT,52.49,1.744,Mild Rain,Cool,Partially Overcast
1922-02-28,LOWESTOFT,52.49,1.744,Drizzle,Cool,Sunny
1922-03-31,LOWESTOFT,52.49,1.744,Drizzle,Cool,Sunny
1922-04-30,LOWESTOFT,52.49,1.744,Drizzle,Cool,Sunny
1922-05-31,LOWESTOFT,52.49,1.744,Dry,Mild,Sunny
1922-06-30,LOWESTOFT,52.49,1.744,Drizzle,Mild,Sunny
1922-07-31,LOWESTOFT,52.49,1.744,Mild Rain,Mild,Sunny
1922-08-31,LOWESTOFT,52.49,1.744,Drizzle,Mild,Sunny
1922-09-30,LOWESTOFT,52.49,1.744,Drizzle,Mild,Sunny
1922-10-31,LOWESTOFT,52.49,1.744,Mild Rain,Cool,Sunny
1922-11-30,LOWESTOFT,52.49,1.744,Drizzle,Cool,Partially Overcast
1922-12-31,LOWESTOFT,52.49,1.744,Drizzle,Cool,Partially Overcast
1922-01-31,"CAMBRIDGE, BOTANIC GARDEN",52.194,0.129,Drizzle,Cool,Partially Overcast
1922-02-28,"CAMBRIDGE, BOTANIC GARDEN",52.194,0.129,Drizzle,Cool,Sunny
1922-03-31,"CAMBRIDGE, BOTANIC GARDEN",52.194,0.129,Drizzle,Cool,Sunny
1922-04-30,"CAMBRIDGE, BOTANIC GARDEN",52.194,0.129,Drizzle,Cool,Sunny
1922-05-31,"CAMBRIDGE, BOTANIC GARDEN",52.194,0.129,Drizzle,Mild,Sunny
1922-06-30,"CAMBRIDGE, BOTANIC GARDEN",52.194,0.129,Dry,Mild,Sunny
1922-07-31,"CAMBRIDGE, BOTANIC GARDEN",52.194,0.129,Mild Rain,Mild,Sunny
1922-08-31,"CAMBRIDGE, BOTANIC GARDEN",52.194,0.129,Drizzle,Mild,Sunny
1922-09-30,"CAMBRIDGE, BOTANIC GARDEN",52.194,0.129,Drizzle,Mild,Sunny
1922-10-31,"CAMBRIDGE, BOTANIC GARDEN",52.194,0.129,Dry,Cool,Sunny
