month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1968-01-31,HAMNAVOE,60.104,-1.333,Mild Rain,Cool,Partially Overcast
1968-02-29,HAMNAVOE,60.104,-1.333,Mild Rain,Cold,Partially Overcast
1968-03-31,HAMNAVOE,60.104,-1.333,Mild Rain,Cool,Partially Overcast
1968-04-30,HAMNAVOE,60.104,-1.333,Drizzle,Cool,Sunny
1968-05-31,HAMNAVOE,60.104,-1.333,Drizzle,Cool,Sunny
1968-06-30,HAMNAVOE,60.104,-1.333,Drizzle,Cool,Sunny
1968-07-31,HAMNAVOE,60.104,-1.333,Drizzle,Cool,Sunny
1968-08-31,HAMNAVOE,60.104,-1.333,Drizzle,Cool,Sunny
1968-09-30,HAMNAVOE,60.104,-1.333,Mild Rain,Cool,Sunny
1968-10-31,HAMNAVOE,60.104,-1.333,Mild Rain,Cool,Partially Overcast
1968-11-30,HAMNAVOE,60.104,-1.333,Drizzle,Cool,Partially Overcast
1968-12-31,HAMNAVOE,60.104,-1.333,Drizzle,Cool,Partially Overcast
1968-01-31,BALTASOUND,60.759,-0.888,Snowy,Cold,Partially Overcast
1968-02-29,BALTASOUND,60.759,-0.888,Snowy,Cold,Partially Overcast
1968-03-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1968-04-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1968-05-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1968-06-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1968-07-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1968-08-31,BALTASOUND,60.759,-0.888,Drizzle,Mild,Sunny
1968-09-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1968-10-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1968-11-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1968-12-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1968-01-31,SULE SKERRY,59.082,-4.405,,Cool,
1968-02-29,SULE SKERRY,59.082,-4.405,,Cool,
1968-03-31,SULE SKERRY,59.082,-4.405,Hail,Cool,
1968-04-30,SULE SKERRY,59.082,-4.405,,Cool,
1968-05-31,SULE SKERRY,59.082,-4.405,,Cool,
1968-06-30,SULE SKERRY,59.082,-4.405,,Cool,
1968-07-31,SULE SKERRY,59.082,-4.405,Mild Rain,Cool,
