station_latitude,station_longitude,weather_classifier,temp_category,station_name,date
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-03-05
58.311,-4.916,Snowy,Cool,ACHFARY,2016-03-06
58.311,-4.916,Dry,Cold,ACHFARY,2016-03-07
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-03-08
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-03-09
58.311,-4.916,Dry,Cool,ACHFARY,2016-03-10
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-03-11
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-03-12
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-03-13
58.311,-4.916,Dry,Cool,ACHFARY,2016-03-14
58.311,-4.916,Dry,Cool,ACHFARY,2016-03-15
58.311,-4.916,Dry,Cool,ACHFARY,2016-03-16
58.311,-4.916,Dry,Cool,ACHFARY,2016-03-17
58.311,-4.916,Dry,Cool,ACHFARY,2016-03-18
58.311,-4.916,Dry,Cool,ACHFARY,2016-03-19
58.311,-4.916,Dry,Cool,ACHFARY,2016-03-20
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-03-21
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-03-22
58.311,-4.916,Dry,Cool,ACHFARY,2016-03-23
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-03-24
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-03-25
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-03-26
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-03-27
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-03-28
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-03-29
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-03-30
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-03-31
58.311,-4.916,Dry,Cool,ACHFARY,2016-04-01
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-04-02
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-04-03
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-04-04
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-04-05
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-04-06
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-04-07
58.311,-4.916,Dry,Cool,ACHFARY,2016-04-08
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-04-09
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-04-10
58.311,-4.916,Dry,Cool,ACHFARY,2016-04-11
58.311,-4.916,Dry,Cool,ACHFARY,2016-04-12
58.311,-4.916,Dry,Cool,ACHFARY,2016-04-13
58.311,-4.916,Dry,Cool,ACHFARY,2016-04-14
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-04-15
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-04-16
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-04-17
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-04-18
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-04-19
58.311,-4.916,Dry,Cool,ACHFARY,2016-04-20
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-04-21
58.311,-4.916,Dry,Cool,ACHFARY,2016-04-22
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-04-23
58.311,-4.916,Dry,Cool,ACHFARY,2016-04-24
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-04-25
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-04-26
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-04-27
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-04-28
58.311,-4.916,Dry,Cool,ACHFARY,2016-04-29
58.311,-4.916,Dry,Cool,ACHFARY,2016-04-30
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-05-01
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-05-02
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-05-03
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-05-04
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-05-05
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-05-06
58.311,-4.916,Dry,Cool,ACHFARY,2016-05-07
58.311,-4.916,Dry,Cool,ACHFARY,2016-05-08
58.311,-4.916,Dry,Mild,ACHFARY,2016-05-09
58.311,-4.916,Dry,Mild,ACHFARY,2016-05-10
58.311,-4.916,Dry,Mild,ACHFARY,2016-05-11
58.311,-4.916,Dry,Mild,ACHFARY,2016-05-12
58.311,-4.916,Dry,Mild,ACHFARY,2016-05-13
58.311,-4.916,Dry,Cool,ACHFARY,2016-05-14
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-05-15
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-05-16
58.311,-4.916,Dry,Cool,ACHFARY,2016-05-17
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-05-18
58.311,-4.916,Dry,Cool,ACHFARY,2016-05-19
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-05-20
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-05-21
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-05-22
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-05-23
58.311,-4.916,Dry,Mild,ACHFARY,2016-05-24
58.311,-4.916,Dry,Cool,ACHFARY,2016-05-25
58.311,-4.916,Dry,Cool,ACHFARY,2016-05-26
58.311,-4.916,Dry,Mild,ACHFARY,2016-05-27
58.311,-4.916,Dry,Mild,ACHFARY,2016-05-28
58.311,-4.916,Dry,Mild,ACHFARY,2016-05-29
58.311,-4.916,Dry,Mild,ACHFARY,2016-05-30
58.311,-4.916,Dry,Mild,ACHFARY,2016-05-31
58.311,-4.916,Dry,Cool,ACHFARY,2016-06-01
58.311,-4.916,Dry,Mild,ACHFARY,2016-06-02
58.311,-4.916,Dry,Cool,ACHFARY,2016-06-03
58.311,-4.916,Drizzle,Mild,ACHFARY,2016-06-04
58.311,-4.916,Dry,Mild,ACHFARY,2016-06-05
58.311,-4.916,Dry,Mild,ACHFARY,2016-06-06
58.311,-4.916,Dry,Hot,ACHFARY,2016-06-07
58.311,-4.916,Dry,Hot,ACHFARY,2016-06-08
58.311,-4.916,Dry,Mild,ACHFARY,2016-06-09
58.311,-4.916,Dry,Mild,ACHFARY,2016-06-10
58.311,-4.916,Dry,Mild,ACHFARY,2016-06-11
58.311,-4.916,Dry,Cool,ACHFARY,2016-06-12
58.311,-4.916,Dry,Mild,ACHFARY,2016-06-13
58.311,-4.916,Dry,Mild,ACHFARY,2016-06-14
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-06-15
58.311,-4.916,Dry,Cool,ACHFARY,2016-06-16
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-06-17
58.311,-4.916,Dry,Cool,ACHFARY,2016-06-18
58.311,-4.916,Dry,Mild,ACHFARY,2016-06-19
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-06-20
58.311,-4.916,Dry,Mild,ACHFARY,2016-06-21
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-06-22
58.311,-4.916,Dry,Mild,ACHFARY,2016-06-23
58.311,-4.916,Drizzle,Mild,ACHFARY,2016-06-24
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-06-25
58.311,-4.916,Dry,Mild,ACHFARY,2016-06-26
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-06-27
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-06-28
58.311,-4.916,Drizzle,Mild,ACHFARY,2016-06-29
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-06-30
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-07-01
58.311,-4.916,Dry,Mild,ACHFARY,2016-07-02
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-07-03
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-07-04
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-07-05
58.311,-4.916,Drizzle,Mild,ACHFARY,2016-07-06
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-07-07
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-07-08
58.311,-4.916,Dry,Cool,ACHFARY,2016-07-09
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-07-10
58.311,-4.916,Drizzle,Mild,ACHFARY,2016-07-11
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-07-12
58.311,-4.916,Drizzle,Mild,ACHFARY,2016-07-13
58.311,-4.916,Drizzle,Mild,ACHFARY,2016-07-14
58.311,-4.916,Dry,Mild,ACHFARY,2016-07-15
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-07-16
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-07-17
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-07-18
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-07-19
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-07-20
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-07-21
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-07-22
58.311,-4.916,Dry,Mild,ACHFARY,2016-07-23
58.311,-4.916,Dry,Mild,ACHFARY,2016-07-24
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-07-25
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-07-26
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-07-27
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-07-28
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-07-29
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-07-30
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-07-31
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-08-01
58.311,-4.916,Dry,Mild,ACHFARY,2016-08-02
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-08-03
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-08-04
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-08-05
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-08-06
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-08-07
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-08-08
58.311,-4.916,Dry,Cool,ACHFARY,2016-08-09
58.311,-4.916,Dry,Mild,ACHFARY,2016-08-10
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-08-11
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-08-12
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-08-13
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-08-14
58.311,-4.916,Dry,Cool,ACHFARY,2016-08-15
58.311,-4.916,Dry,Mild,ACHFARY,2016-08-16
58.311,-4.916,Dry,Hot,ACHFARY,2016-08-17
58.311,-4.916,Dry,Hot,ACHFARY,2016-08-18
58.311,-4.916,Dry,Mild,ACHFARY,2016-08-19
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-08-20
58.311,-4.916,Dry,Mild,ACHFARY,2016-08-21
58.311,-4.916,Dry,Mild,ACHFARY,2016-08-22
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-08-23
58.311,-4.916,Dry,Mild,ACHFARY,2016-08-24
58.311,-4.916,Dry,Mild,ACHFARY,2016-08-25
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-08-26
58.311,-4.916,Drizzle,Mild,ACHFARY,2016-08-27
58.311,-4.916,Dry,Mild,ACHFARY,2016-08-28
58.311,-4.916,Dry,Mild,ACHFARY,2016-08-29
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-08-30
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-08-31
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-09-01
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-09-02
58.311,-4.916,Drizzle,Mild,ACHFARY,2016-09-03
58.311,-4.916,Dry,Mild,ACHFARY,2016-09-04
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-09-05
58.311,-4.916,Dry,Mild,ACHFARY,2016-09-06
58.311,-4.916,Dry,Mild,ACHFARY,2016-09-07
58.311,-4.916,Drizzle,Mild,ACHFARY,2016-09-08
58.311,-4.916,Drizzle,Mild,ACHFARY,2016-09-09
58.311,-4.916,Dry,Mild,ACHFARY,2016-09-10
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-09-11
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-09-12
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-09-13
58.311,-4.916,Dry,Mild,ACHFARY,2016-09-14
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-09-15
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-09-16
58.311,-4.916,Dry,Mild,ACHFARY,2016-09-17
58.311,-4.916,Dry,Mild,ACHFARY,2016-09-18
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-09-19
58.311,-4.916,Dry,Mild,ACHFARY,2016-09-20
58.311,-4.916,Dry,Mild,ACHFARY,2016-09-21
58.311,-4.916,Dry,Mild,ACHFARY,2016-09-22
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-09-23
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-09-24
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-09-25
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-09-26
58.311,-4.916,Mild Rain,Mild,ACHFARY,2016-09-27
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-09-28
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-09-29
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-09-30
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-10-01
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-02
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-03
58.311,-4.916,Dry,Mild,ACHFARY,2016-10-04
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-05
58.311,-4.916,Dry,Mild,ACHFARY,2016-10-06
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-07
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-08
58.311,-4.916,Dry,Mild,ACHFARY,2016-10-09
58.311,-4.916,Dry,Mild,ACHFARY,2016-10-10
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-11
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-12
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-13
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-10-14
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-10-15
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-10-16
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-17
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-10-18
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-10-19
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-20
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-21
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-22
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-23
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-24
58.311,-4.916,Dry,Cool,ACHFARY,2016-10-25
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-10-26
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-10-27
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-10-28
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-10-29
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-10-30
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-10-31
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-11-01
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-11-02
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-11-03
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-11-04
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-11-05
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-11-06
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-11-07
58.311,-4.916,Dry,Cool,ACHFARY,2016-11-08
58.311,-4.916,Mild Rain,Cold,ACHFARY,2016-11-09
58.311,-4.916,Mild Rain,Cold,ACHFARY,2016-11-10
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-11-11
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-11-12
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-11-13
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-11-14
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-11-15
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-11-16
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-11-17
58.311,-4.916,Mild Rain,Cold,ACHFARY,2016-11-18
58.311,-4.916,Heavy Rain,Cold,ACHFARY,2016-11-19
58.311,-4.916,Mild Rain,Cold,ACHFARY,2016-11-20
58.311,-4.916,Drizzle,Cold,ACHFARY,2016-11-21
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-11-22
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-11-23
58.311,-4.916,Dry,Cold,ACHFARY,2016-11-24
58.311,-4.916,Dry,Cool,ACHFARY,2016-11-25
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-11-26
58.311,-4.916,Dry,Cool,ACHFARY,2016-11-27
58.311,-4.916,Dry,Cool,ACHFARY,2016-11-28
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-11-29
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-11-30
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-12-01
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-12-02
58.311,-4.916,Dry,Cool,ACHFARY,2016-12-03
58.311,-4.916,Dry,Cool,ACHFARY,2016-12-04
58.311,-4.916,Dry,Cold,ACHFARY,2016-12-05
58.311,-4.916,Dry,Cold,ACHFARY,2016-12-06
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-12-07
58.311,-4.916,Heavy Rain,Mild,ACHFARY,2016-12-08
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-12-09
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-12-10
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-12-11
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-12-12
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-12-13
58.311,-4.916,Dry,Cool,ACHFARY,2016-12-14
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-12-15
58.311,-4.916,Dry,Cool,ACHFARY,2016-12-16
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-12-17
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-12-18
58.311,-4.916,Dry,Cool,ACHFARY,2016-12-19
58.311,-4.916,Drizzle,Cool,ACHFARY,2016-12-20
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-12-21
58.311,-4.916,Heavy Rain,Cold,ACHFARY,2016-12-22
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-12-23
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-12-24
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-12-25
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-12-26
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-12-27
58.311,-4.916,Dry,Cool,ACHFARY,2016-12-28
58.311,-4.916,Dry,Cool,ACHFARY,2016-12-29
58.311,-4.916,Mild Rain,Cool,ACHFARY,2016-12-30
58.311,-4.916,Heavy Rain,Cool,ACHFARY,2016-12-31
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2016-01-01
50.953,-3.438,Heavy Rain,Cool,HUNTSHAM,2016-01-02
50.953,-3.438,Heavy Rain,Cool,HUNTSHAM,2016-01-03
50.953,-3.438,Thunderstorm,Cool,HUNTSHAM,2016-01-04
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2016-01-05
50.953,-3.438,Gale,Cool,HUNTSHAM,2016-01-06
50.953,-3.438,Gale,Cool,HUNTSHAM,2016-01-07
50.953,-3.438,Drizzle,Cool,HUNTSHAM,2016-01-08
50.953,-3.438,Thunderstorm,Cool,HUNTSHAM,2016-01-09
50.953,-3.438,Thunderstorm,Cool,HUNTSHAM,2016-01-10
50.953,-3.438,Hail,Cool,HUNTSHAM,2016-01-11
50.953,-3.438,Gale,Cool,HUNTSHAM,2016-01-12
50.953,-3.438,Hail,Cool,HUNTSHAM,2016-01-13
50.953,-3.438,Hail,Cool,HUNTSHAM,2016-01-14
50.953,-3.438,Hail,Cool,HUNTSHAM,2016-01-15
50.953,-3.438,Dry,Cool,HUNTSHAM,2016-01-16
50.953,-3.438,Dry,Cold,HUNTSHAM,2016-01-17
50.953,-3.438,Heavy Rain,Cool,HUNTSHAM,2016-01-18
50.953,-3.438,Drizzle,Cold,HUNTSHAM,2016-01-19
50.953,-3.438,Dry,Cold,HUNTSHAM,2016-01-20
50.953,-3.438,Dry,Cool,HUNTSHAM,2016-01-21
50.953,-3.438,Heavy Rain,Cool,HUNTSHAM,2016-01-22
50.953,-3.438,Dry,Cool,HUNTSHAM,2016-01-23
50.953,-3.438,Drizzle,Cool,HUNTSHAM,2016-01-24
50.953,-3.438,Dry,Cool,HUNTSHAM,2016-01-25
50.953,-3.438,Dry,Cool,HUNTSHAM,2016-01-26
50.953,-3.438,Hail,Cool,HUNTSHAM,2016-01-27
50.953,-3.438,Drizzle,Cool,HUNTSHAM,2016-01-28
50.953,-3.438,Gale,Cool,HUNTSHAM,2016-01-29
50.953,-3.438,Hail,Cool,HUNTSHAM,2016-01-30
50.953,-3.438,Gale,Cool,HUNTSHAM,2016-01-31
50.953,-3.438,Hail,Cool,HUNTSHAM,2016-02-01
50.953,-3.438,Gale,Cool,HUNTSHAM,2016-02-02
50.953,-3.438,Hail,Cool,HUNTSHAM,2016-02-03
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2016-02-04
50.953,-3.438,Gale,Cool,HUNTSHAM,2016-02-05
50.953,-3.438,Gale,Cool,HUNTSHAM,2016-02-06
50.953,-3.438,Gale,Cool,HUNTSHAM,2016-02-07
50.953,-3.438,Gale,Cool,HUNTSHAM,2016-02-08
50.953,-3.438,Gale,Cool,HUNTSHAM,2016-02-09
50.953,-3.438,Hail,Cool,HUNTSHAM,2016-02-10
50.953,-3.438,Hail,Cool,HUNTSHAM,2016-02-11
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2016-02-12
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2016-02-13
50.953,-3.438,Dry,Cold,HUNTSHAM,2016-02-14
50.953,-3.438,Dry,Cool,HUNTSHAM,2016-02-15
50.953,-3.438,Dry,Cool,HUNTSHAM,2016-02-16
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2016-02-17
50.953,-3.438,Hail,Cool,HUNTSHAM,2016-02-18
50.953,-3.438,Dry,Cool,HUNTSHAM,2016-02-19
50.953,-3.438,Gale,Cool,HUNTSHAM,2016-02-20
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2016-02-21
50.953,-3.438,Mild Rain,Cool,HUNTSHAM,2016-02-22
50.953,-3.438,Dry,Cool,HUNTSHAM,2016-02-23
