month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
2019-01-31,ACHFARY,58.311,-4.916,Snowy,Cool,
2019-02-28,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2019-03-31,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2019-04-30,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2019-05-31,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2019-06-30,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2019-07-31,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2019-08-31,ACHFARY,58.311,-4.916,Mild Rain,Mild,
2019-09-30,ACHFARY,58.311,-4.916,Heavy Rain,Mild,
2019-10-31,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2019-11-30,ACHFARY,58.311,-4.916,Mild Rain,Cool,
2019-12-31,ACHFARY,58.311,-4.916,Heavy Rain,Cool,
2019-01-31,HUNTSHAM,50.953,-3.438,Snowy,Cool,
2019-02-28,HUNTSHAM,50.953,-3.438,Snowy,Cool,
2019-03-31,HUNTSHAM,50.953,-3.438,Mild Rain,Cool,
2019-04-30,HUNTSHAM,50.953,-3.438,Drizzle,Cool,
2019-05-31,HUNTSHAM,50.953,-3.438,Drizzle,Mild,
2019-06-30,HUNTSHAM,50.953,-3.438,Mild Rain,Mild,
2019-07-31,HUNTSHAM,50.953,-3.438,Drizzle,Mild,
2019-08-31,HUNTSHAM,50.953,-3.438,Mild Rain,Mild,
2019-09-30,HUNTSHAM,50.953,-3.438,Mild Rain,Mild,
2019-10-31,HUNTSHAM,50.953,-3.438,Mild Rain,Cool,
2019-11-30,HUNTSHAM,50.953,-3.438,Mild Rain,Cool,
2019-12-31,HUNTSHAM,50.953,-3.438,Mild Rain,Cool,
2019-01-31,STRATHY EAST,58.561,-3.992,Mild Rain,Cool,Partially Overcast
2019-02-28,STRATHY EAST,58.561,-3.992,Drizzle,Cool,Partially Overcast
2019-03-31,STRATHY EAST,58.561,-3.992,Mild Rain,Cool,Sunny
2019-04-30,STRATHY EAST,58.561,-3.992,Drizzle,Cool,Sunny
2019-05-31,STRATHY EAST,58.561,-3.992,Drizzle,Cool,Sunny
2019-06-30,STRATHY EAST,58.561,-3.992,Mild Rain,Cool,Sunny
2019-07-31,STRATHY EAST,58.561,-3.992,Mild Rain,Mild,Sunny
2019-08-31,STRATHY EAST,58.561,-3.992,Mild Rain,Mild,Sunny
2019-09-30,STRATHY EAST,58.561,-3.992,Mild Rain,Cool,Sunny
2019-10-31,STRATHY EAST,58.561,-3.992,Mild Rain,Cool,Sunny
2019-11-30,STRATHY EAST,58.561,-3.992,Mild Rain,Cool,Partially Overcast
2019-12-31,STRATHY EAST,58.561,-3.992,Mild Rain,Cool,Partially Overcast
2019-01-31,POOLEWE,57.774,-5.597,Mild Rain,Cool,Partially Overcast
2019-02-28,POOLEWE,57.774,-5.597,Mild Rain,Cool,Partially Overcast
2019-03-31,POOLEWE,57.774,-5.597,Mild Rain,Cool,Partially Overcast
2019-04-30,POOLEWE,57.774,-5.597,Drizzle,Cool,Sunny
2019-05-31,POOLEWE,57.774,-5.597,Mild Rain,Cool,Sunny
2019-06-30,POOLEWE,57.774,-5.597,Mild Rain,Mild,Sunny
2019-07-31,POOLEWE,57.774,-5.597,Mild Rain,Mild,Sunny
2019-08-31,POOLEWE,57.774,-5.597,Mild Rain,Mild,Sunny
2019-09-30,POOLEWE,57.774,-5.597,Mild Rain,Mild,Sunny
2019-10-31,POOLEWE,57.774,-5.597,Mild Rain,Cool,Partially Overcast
2019-11-30,POOLEWE,57.774,-5.597,Drizzle,Cool,Partially Overcast
2019-12-31,POOLEWE,57.774,-5.597,Mild Rain,Cool,Partially Overcast
2019-01-31,PLOCKTON,57.337,-5.653,Mild Rain,Cool,
2019-02-28,PLOCKTON,57.337,-5.653,Mild Rain,Cool,
2019-03-31,PLOCKTON,57.337,-5.653,Dry,,
2019-01-31,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Cool,
2019-02-28,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Cool,
2019-03-31,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Cool,
2019-04-30,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Cool,
2019-05-31,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Cool,
2019-06-30,"BANFF, GOLF CLUB",57.661,-2.521,Mild Rain,Mild,
2019-07-31,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Mild,
2019-08-31,"BANFF, GOLF CLUB",57.661,-2.521,Mild Rain,Mild,
2019-09-30,"BANFF, GOLF CLUB",57.661,-2.521,Mild Rain,Mild,
2019-10-31,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Cool,
2019-11-30,"BANFF, GOLF CLUB",57.661,-2.521,Mild Rain,Cool,
2019-12-31,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Cool,
2019-01-31,DURRIS,57.032,-2.404,Snowy,Cool,Partially Overcast
2019-02-28,DURRIS,57.032,-2.404,Snowy,Cool,Partially Overcast
2019-03-31,DURRIS,57.032,-2.404,Snowy,Cool,Sunny
2019-04-30,DURRIS,57.032,-2.404,Drizzle,Cool,Sunny
2019-05-31,DURRIS,57.032,-2.404,Mild Rain,Cool,Sunny
2019-06-30,DURRIS,57.032,-2.404,Mild Rain,Mild,Sunny
2019-07-31,DURRIS,57.032,-2.404,Mild Rain,Mild,Sunny
2019-08-31,DURRIS,57.032,-2.404,Mild Rain,Mild,Sunny
2019-09-30,DURRIS,57.032,-2.404,Mild Rain,Mild,Sunny
2019-10-31,DURRIS,57.032,-2.404,Mild Rain,Cool,Sunny
2019-11-30,DURRIS,57.032,-2.404,Mild Rain,Cool,Partially Overcast
2019-12-31,DURRIS,57.032,-2.404,Drizzle,Cool,Partially Overcast
2019-01-31,MYLNEFIELD,56.456,-3.07,Dry,Cool,Partially Overcast
2019-02-28,MYLNEFIELD,56.456,-3.07,Dry,Cool,Sunny
2019-03-31,MYLNEFIELD,56.456,-3.07,Drizzle,Cool,Sunny
