month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
2006-08-31,INVERNESS,57.486,-4.222,Drizzle,Mild,Sunny
2006-09-30,INVERNESS,57.486,-4.222,Mild Rain,Mild,Sunny
2006-10-31,INVERNESS,57.486,-4.222,Mild Rain,Cool,Partially Overcast
2006-11-30,INVERNESS,57.486,-4.222,Mild Rain,Cool,Partially Overcast
2006-12-31,INVERNESS,57.486,-4.222,Mild Rain,Cool,Partially Overcast
2006-01-31,GRANTOWN-ON-SPEY,57.335,-3.606,Dry,Cool,
2006-02-28,GRANTOWN-ON-SPEY,57.335,-3.606,Snowy,Cool,
2006-03-31,GRANTOWN-ON-SPEY,57.335,-3.606,Snowy,Cold,
2006-04-30,GRANTOWN-ON-SPEY,57.335,-3.606,Snowy,Cool,
2006-05-31,GRANTOWN-ON-SPEY,57.335,-3.606,Drizzle,Cool,
2006-06-30,GRANTOWN-ON-SPEY,57.335,-3.606,Drizzle,Mild,
2006-07-31,GRANTOWN-ON-SPEY,57.335,-3.606,Mild Rain,Mild,
2006-08-31,GRANTOWN-ON-SPEY,57.335,-3.606,Drizzle,Mild,
2006-09-30,GRANTOWN-ON-SPEY,57.335,-3.606,Mild Rain,Mild,
2006-10-31,GRANTOWN-ON-SPEY,57.335,-3.606,Mild Rain,Cool,
2006-11-30,GRANTOWN-ON-SPEY,57.335,-3.606,Snowy,Cool,
2006-12-31,GRANTOWN-ON-SPEY,57.335,-3.606,Drizzle,Cool,
2006-01-31,GLENLIVET,57.354,-3.345,,Cool,
2006-02-28,GLENLIVET,57.354,-3.345,,Cold,
2006-03-31,GLENLIVET,57.354,-3.345,,Cold,
2006-04-30,GLENLIVET,57.354,-3.345,Drizzle,Cool,
2006-05-31,GLENLIVET,57.354,-3.345,Drizzle,Cool,
2006-06-30,GLENLIVET,57.354,-3.345,Drizzle,Mild,
2006-07-31,GLENLIVET,57.354,-3.345,Dry,Mild,
2006-08-31,GLENLIVET,57.354,-3.345,Mild Rain,Mild,
2006-09-30,GLENLIVET,57.354,-3.345,Heavy Rain,Mild,
2006-10-31,GLENLIVET,57.354,-3.345,Mild Rain,Cool,
2006-11-30,GLENLIVET,57.354,-3.345,Drizzle,Cool,
2006-12-31,GLENLIVET,57.354,-3.345,Drizzle,Cool,
2006-01-31,"BANFF, GOLF CLUB",57.661,-2.521,Dry,Cool,
2006-02-28,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Cool,
2006-03-31,"BANFF, GOLF CLUB",57.661,-2.521,Snowy,Cool,
2006-04-30,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Cool,
2006-05-31,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Cool,
2006-06-30,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Mild,
2006-07-31,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Mild,
2006-08-31,"BANFF, GOLF CLUB",57.661,-2.521,Mild Rain,Mild,
2006-09-30,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Mild,
2006-10-31,"BANFF, GOLF CLUB",57.661,-2.521,Mild Rain,Cool,
2006-11-30,"BANFF, GOLF CLUB",57.661,-2.521,Drizzle,Cool,
2006-12-31,"BANFF, GOLF CLUB",57.661,-2.521,Dry,Cool,
2006-01-31,BALMORAL,57.037,-3.22,Snowy,Cool,
2006-02-28,BALMORAL,57.037,-3.22,Snowy,Cool,
2006-03-31,BALMORAL,57.037,-3.22,Snowy,Cold,
2006-04-30,BALMORAL,57.037,-3.22,Snowy,Cool,
2006-05-31,BALMORAL,57.037,-3.22,Drizzle,Cool,
2006-06-30,BALMORAL,57.037,-3.22,Dry,Mild,
2006-07-31,BALMORAL,57.037,-3.22,Drizzle,Mild,
2006-08-31,BALMORAL,57.037,-3.22,Mild Rain,Mild,
2006-09-30,BALMORAL,57.037,-3.22,Mild Rain,Mild,
2006-10-31,BALMORAL,57.037,-3.22,Mild Rain,Cool,
2006-11-30,BALMORAL,57.037,-3.22,Mild Rain,Cool,
2006-12-31,BALMORAL,57.037,-3.22,Mild Rain,Cool,
2006-01-31,CRAIBSTONE,57.187,-2.215,Dry,Cool,
2006-02-28,CRAIBSTONE,57.187,-2.215,Snowy,Cool,
2006-03-31,CRAIBSTONE,57.187,-2.215,Snowy,Cool,
2006-04-30,CRAIBSTONE,57.187,-2.215,Drizzle,Cool,
2006-05-31,CRAIBSTONE,57.187,-2.215,Drizzle,Cool,
2006-06-30,CRAIBSTONE,57.187,-2.215,Dry,Mild,
2006-07-31,CRAIBSTONE,57.187,-2.215,Dry,Mild,
2006-08-31,CRAIBSTONE,57.187,-2.215,Drizzle,Mild,
2006-09-30,CRAIBSTONE,57.187,-2.215,Drizzle,Mild,
2006-10-31,CRAIBSTONE,57.187,-2.215,Mild Rain,Cool,
2006-11-30,CRAIBSTONE,57.187,-2.215,Mild Rain,Cool,
2006-12-31,CRAIBSTONE,57.187,-2.215,Dry,Cool,
2006-01-31,"ABERDEEN, MANNOFIELD RESR",57.128,-2.14,Dry,Cool,
2006-02-28,"ABERDEEN, MANNOFIELD RESR",57.128,-2.14,Snowy,Cool,
2006-03-31,"ABERDEEN, MANNOFIELD RESR",57.128,-2.14,Snowy,Cool,
2006-04-30,"ABERDEEN, MANNOFIELD RESR",57.128,-2.14,Snowy,Cool,
2006-05-31,"ABERDEEN, MANNOFIELD RESR",57.128,-2.14,Drizzle,Cool,
2006-06-30,"ABERDEEN, MANNOFIELD RESR",57.128,-2.14,Dry,Mild,
2006-07-31,"ABERDEEN, MANNOFIELD RESR",57.128,-2.14,Drizzle,Mild,
2006-08-31,"ABERDEEN, MANNOFIELD RESR",57.128,-2.14,Drizzle,Mild,
2006-09-30,"ABERDEEN, MANNOFIELD RESR",57.128,-2.14,Drizzle,Mild,
2006-10-31,"ABERDEEN, MANNOFIELD RESR",57.128,-2.14,Mild Rain,Cool,
2006-11-30,"ABERDEEN, MANNOFIELD RESR",57.128,-2.14,Drizzle,Cool,
2006-12-31,"ABERDEEN, MANNOFIELD RESR",57.128,-2.14,Dry,Cool,
2006-01-31,FOREHILL,57.506,-1.844,Drizzle,Cool,
2006-02-28,FOREHILL,57.506,-1.844,Drizzle,Cool,
2006-03-31,FOREHILL,57.506,-1.844,Snowy,Cool,
2006-04-30,FOREHILL,57.506,-1.844,Drizzle,Cool,
2006-05-31,FOREHILL,57.506,-1.844,Drizzle,Cool,
2006-06-30,FOREHILL,57.506,-1.844,Dry,Mild,
2006-07-31,FOREHILL,57.506,-1.844,Dry,Mild,
2006-08-31,FOREHILL,57.506,-1.844,Drizzle,Mild,
2006-09-30,FOREHILL,57.506,-1.844,Drizzle,Mild,
2006-10-31,FOREHILL,57.506,-1.844,Mild Rain,Cool,
2006-11-30,FOREHILL,57.506,-1.844,Drizzle,Cool,
2006-12-31,FOREHILL,57.506,-1.844,Drizzle,Cool,
2006-01-31,DURRIS,57.032,-2.404,Drizzle,Cool,Partially Overcast
2006-02-28,DURRIS,57.032,-2.404,Snowy,Cool,Partially Overcast
2006-03-31,DURRIS,57.032,-2.404,Snowy,Cool,Partially Overcast
2006-04-30,DURRIS,57.032,-2.404,Dry,Cool,Sunny
2006-05-31,DURRIS,57.032,-2.404,Mild Rain,Cool,Sunny
2006-06-30,DURRIS,57.032,-2.404,Drizzle,Mild,Sunny
2006-07-31,DURRIS,57.032,-2.404,Drizzle,Mild,Sunny
2006-08-31,DURRIS,57.032,-2.404,Drizzle,Mild,Sunny
2006-09-30,DURRIS,57.032,-2.404,Drizzle,Mild,Sunny
2006-10-31,DURRIS,57.032,-2.404,Mild Rain,Cool,Partially Overcast
2006-11-30,DURRIS,57.032,-2.404,Mild Rain,Cool,Partially Overcast
2006-12-31,DURRIS,57.032,-2.404,Drizzle,Cool,Partially Overcast
2006-01-31,MYLNEFIELD,56.456,-3.07,Dry,Cool,Partially Overcast
2006-02-28,MYLNEFIELD,56.456,-3.07,Dry,Cool,Partially Overcast
2006-03-31,MYLNEFIELD,56.456,-3.07,Snowy,Cool,Partially Overcast
2006-04-30,MYLNEFIELD,56.456,-3.07,Dry,Cool,Sunny
2006-05-31,MYLNEFIELD,56.456,-3.07,Hail,Cool,Sunny
2006-06-30,MYLNEFIELD,56.456,-3.07,Dry,Mild,Sunny
2006-07-31,MYLNEFIELD,56.456,-3.07,Drizzle,Mild,Sunny
2006-08-31,MYLNEFIELD,56.456,-3.07,Drizzle,Mild,Sunny
2006-09-30,MYLNEFIELD,56.456,-3.07,Mild Rain,Mild,Sunny
2006-10-31,MYLNEFIELD,56.456,-3.07,Mild Rain,Cool,Partially Overcast
2006-11-30,MYLNEFIELD,56.456,-3.07,Drizzle,Cool,Partially Overcast
2006-12-31,MYLNEFIELD,56.456,-3.07,Drizzle,Cool,Partially Overcast
2006-01-31,WHITEHILLOCKS,56.906,-2.907,Snowy,Cool,
2006-02-28,WHITEHILLOCKS,56.906,-2.907,Snowy,Cool,
2006-03-31,WHITEHILLOCKS,56.906,-2.907,Snowy,Cold,
2006-04-30,WHITEHILLOCKS,56.906,-2.907,Drizzle,Cool,
2006-05-31,WHITEHILLOCKS,56.906,-2.907,Mild Rain,Cool,
2006-06-30,WHITEHILLOCKS,56.906,-2.907,Drizzle,Mild,
2006-07-31,WHITEHILLOCKS,56.906,-2.907,Drizzle,Mild,
2006-08-31,WHITEHILLOCKS,56.906,-2.907,Drizzle,Mild,
2006-09-30,WHITEHILLOCKS,56.906,-2.907,Mild Rain,Mild,
2006-10-31,WHITEHILLOCKS,56.906,-2.907,Mild Rain,Cool,
2006-11-30,WHITEHILLOCKS,56.906,-2.907,Mild Rain,Cool,
2006-12-31,WHITEHILLOCKS,56.906,-2.907,Mild Rain,Cool,
2006-01-31,TYNDRUM NO 3,56.419,-4.661,Heavy Rain,Cool,
2006-02-28,TYNDRUM NO 3,56.419,-4.661,Snowy,Cool,
2006-03-31,TYNDRUM NO 3,56.419,-4.661,Snowy,Cool,
2006-04-30,TYNDRUM NO 3,56.419,-4.661,Mild Rain,Cool,
2006-05-31,TYNDRUM NO 3,56.419,-4.661,Mild Rain,Cool,
2006-06-30,TYNDRUM NO 3,56.419,-4.661,Mild Rain,Mild,
2006-07-31,TYNDRUM NO 3,56.419,-4.661,Mild Rain,Mild,
2006-08-31,TYNDRUM NO 3,56.419,-4.661,Mild Rain,Mild,
2006-09-30,TYNDRUM NO 3,56.419,-4.661,Heavy Rain,Mild,
2006-10-31,TYNDRUM NO 3,56.419,-4.661,Heavy Rain,Cool,
2006-11-30,TYNDRUM NO 3,56.419,-4.661,Heavy Rain,Cool,
2006-12-31,TYNDRUM NO 3,56.419,-4.661,Heavy Rain,Cool,
2006-01-31,LOCH VENACHAR,56.23,-4.263,Mild Rain,Cold,
2006-02-28,LOCH VENACHAR,56.23,-4.263,Mild Rain,Cool,
2006-03-31,LOCH VENACHAR,56.23,-4.263,Snowy,Cool,
2006-04-30,LOCH VENACHAR,56.23,-4.263,Mild Rain,Cool,
2006-05-31,LOCH VENACHAR,56.23,-4.263,Mild Rain,Cool,
2006-06-30,LOCH VENACHAR,56.23,-4.263,Mild Rain,Mild,
2006-07-31,LOCH VENACHAR,56.23,-4.263,Mild Rain,Mild,
2006-08-31,LOCH VENACHAR,56.23,-4.263,Drizzle,Mild,
2006-09-30,LOCH VENACHAR,56.23,-4.263,Heavy Rain,Mild,
2006-10-31,LOCH VENACHAR,56.23,-4.263,Mild Rain,Cool,
2006-11-30,LOCH VENACHAR,56.23,-4.263,,,
2006-01-31,ARDTALNAIG,56.528,-4.112,Mild Rain,Cool,Partially Overcast
2006-02-28,ARDTALNAIG,56.528,-4.112,Mild Rain,Cool,Partially Overcast
2006-03-31,ARDTALNAIG,56.528,-4.112,Snowy,Cool,Partially Overcast
2006-04-30,ARDTALNAIG,56.528,-4.112,Drizzle,Cool,Sunny
2006-05-31,ARDTALNAIG,56.528,-4.112,Mild Rain,Cool,Sunny
2006-06-30,ARDTALNAIG,56.528,-4.112,Drizzle,Mild,Sunny
2006-07-31,ARDTALNAIG,56.528,-4.112,Drizzle,Mild,Sunny
2006-08-31,ARDTALNAIG,56.528,-4.112,Drizzle,Mild,Sunny
2006-09-30,ARDTALNAIG,56.528,-4.112,Mild Rain,Mild,Sunny
2006-10-31,ARDTALNAIG,56.528,-4.112,Mild Rain,Cool,Partially Overcast
2006-11-30,ARDTALNAIG,56.528,-4.112,Heavy Rain,Cool,Partially Overcast
2006-12-31,ARDTALNAIG,56.528,-4.112,Heavy Rain,Cool,Partially Overcast
2006-01-31,DRUMMOND CASTLE,56.338,-3.877,Mild Rain,Cool,Partially Overcast
2006-02-28,DRUMMOND CASTLE,56.338,-3.877,Mild Rain,Cool,Partially Overcast
2006-03-31,DRUMMOND CASTLE,56.338,-3.877,Snowy,Cool,Partially Overcast
2006-04-30,DRUMMOND CASTLE,56.338,-3.877,Drizzle,Cool,Sunny
2006-05-31,DRUMMOND CASTLE,56.338,-3.877,Mild Rain,Mild,Sunny
2006-06-30,DRUMMOND CASTLE,56.338,-3.877,Drizzle,Mild,Sunny
2006-07-31,DRUMMOND CASTLE,56.338,-3.877,Mild Rain,Mild,Sunny
2006-08-31,DRUMMOND CASTLE,56.338,-3.877,Drizzle,Mild,Sunny
2006-09-30,DRUMMOND CASTLE,56.338,-3.877,Heavy Rain,Mild,Sunny
2006-10-31,DRUMMOND CASTLE,56.338,-3.877,Heavy Rain,Cool,Partially Overcast
2006-11-30,DRUMMOND CASTLE,56.338,-3.877,Heavy Rain,Cool,Partially Overcast
2006-12-31,DRUMMOND CASTLE,56.338,-3.877,Heavy Rain,Cool,Partially Overcast
2006-01-31,FASKALLY,56.718,-3.77,Snowy,Cool,
2006-02-28,FASKALLY,56.718,-3.77,Drizzle,Cool,
2006-03-31,FASKALLY,56.718,-3.77,Snowy,Cool,
2006-04-30,FASKALLY,56.718,-3.77,Dry,Cool,
2006-05-31,FASKALLY,56.718,-3.77,Mild Rain,Cool,
2006-06-30,FASKALLY,56.718,-3.77,Drizzle,Mild,
2006-07-31,FASKALLY,56.718,-3.77,Drizzle,Mild,
2006-08-31,FASKALLY,56.718,-3.77,Drizzle,Mild,
2006-09-30,FASKALLY,56.718,-3.77,Mild Rain,Mild,
2006-10-31,FASKALLY,56.718,-3.77,Mild Rain,Cool,
2006-11-30,FASKALLY,56.718,-3.77,Mild Rain,Cool,
2006-12-31,FASKALLY,56.718,-3.77,Mild Rain,Cool,
2006-01-31,KINDROGAN,56.748,-3.547,Snowy,Cold,
2006-02-28,KINDROGAN,56.748,-3.547,Drizzle,Cool,
2006-03-31,KINDROGAN,56.748,-3.547,Snowy,Cold,
2006-04-30,KINDROGAN,56.748,-3.547,Drizzle,Cool,
2006-05-31,KINDROGAN,56.748,-3.547,Mild Rain,Cool,
2006-06-30,KINDROGAN,56.748,-3.547,Mild Rain,Mild,
2006-07-31,KINDROGAN,56.748,-3.547,Drizzle,Mild,
2006-08-31,KINDROGAN,56.748,-3.547,Drizzle,Mild,
2006-09-30,KINDROGAN,56.748,-3.547,Mild Rain,Mild,
2006-10-31,KINDROGAN,56.748,-3.547,Mild Rain,Cool,
2006-11-30,KINDROGAN,56.748,-3.547,Heavy Rain,Cool,
2006-12-31,KINDROGAN,56.748,-3.547,Heavy Rain,Cool,
2006-01-31,STRATHALLAN SCHOOL,56.35,-3.474,Drizzle,,
2006-02-28,STRATHALLAN SCHOOL,56.35,-3.474,Dry,,
2006-03-31,STRATHALLAN SCHOOL,56.35,-3.474,Snowy,,
2006-04-30,STRATHALLAN SCHOOL,56.35,-3.474,Dry,,
2006-05-31,STRATHALLAN SCHOOL,56.35,-3.474,Mild Rain,,
2006-06-30,STRATHALLAN SCHOOL,56.35,-3.474,Dry,,
2006-07-31,STRATHALLAN SCHOOL,56.35,-3.474,Drizzle,,
2006-08-31,STRATHALLAN SCHOOL,56.35,-3.474,Drizzle,,
2006-09-30,STRATHALLAN SCHOOL,56.35,-3.474,Mild Rain,,
2006-10-31,STRATHALLAN SCHOOL,56.35,-3.474,Mild Rain,,
2006-11-30,STRATHALLAN SCHOOL,56.35,-3.474,Mild Rain,,
