month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1936-01-31,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Partially Overcast
1936-02-29,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1936-03-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1936-04-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1936-05-31,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1936-06-30,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1936-07-31,BALTASOUND,60.759,-0.888,Mild Rain,Mild,Sunny
1936-08-31,BALTASOUND,60.759,-0.888,Drizzle,Mild,Partially Overcast
1936-09-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1936-10-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1936-11-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1936-12-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1936-01-31,ACHNASHELLACH,57.49,-5.275,Dry,Cool,
1936-02-29,ACHNASHELLACH,57.49,-5.275,Dry,Cool,
1936-03-31,ACHNASHELLACH,57.49,-5.275,,Cool,
1936-04-30,ACHNASHELLACH,57.49,-5.275,,Cool,
1936-05-31,ACHNASHELLACH,57.49,-5.275,,Mild,
1936-06-30,ACHNASHELLACH,57.49,-5.275,,Mild,
1936-07-31,ACHNASHELLACH,57.49,-5.275,,Mild,
1936-08-31,ACHNASHELLACH,57.49,-5.275,,Mild,
1936-09-30,ACHNASHELLACH,57.49,-5.275,,Mild,
1936-10-31,ACHNASHELLACH,57.49,-5.275,,Cool,
1936-11-30,ACHNASHELLACH,57.49,-5.275,,Cool,
1936-12-31,ACHNASHELLACH,57.49,-5.275,,Cool,
1936-01-31,FORTROSE,57.574,-4.093,Drizzle,Cold,Partially Overcast
1936-02-29,FORTROSE,57.574,-4.093,Drizzle,Cold,Partially Overcast
1936-03-31,FORTROSE,57.574,-4.093,Dry,Cool,Partially Overcast
1936-04-30,FORTROSE,57.574,-4.093,Dry,Cool,Sunny
1936-05-31,FORTROSE,57.574,-4.093,Dry,Cool,Sunny
1936-06-30,FORTROSE,57.574,-4.093,Dry,Mild,Sunny
1936-07-31,FORTROSE,57.574,-4.093,Mild Rain,Mild,Sunny
1936-08-31,FORTROSE,57.574,-4.093,Drizzle,Mild,Sunny
1936-09-30,FORTROSE,57.574,-4.093,Mild Rain,Mild,Sunny
1936-10-31,FORTROSE,57.574,-4.093,Mild Rain,Cool,Partially Overcast
1936-11-30,FORTROSE,57.574,-4.093,Drizzle,Cool,Partially Overcast
1936-12-31,FORTROSE,57.574,-4.093,Mild Rain,Cool,Partially Overcast
1936-01-31,ONICH,56.72,-5.224,Mild Rain,Cool,Partially Overcast
1936-02-29,ONICH,56.72,-5.224,Mild Rain,Cool,Partially Overcast
1936-03-31,ONICH,56.72,-5.224,Mild Rain,Cool,Partially Overcast
1936-04-30,ONICH,56.72,-5.224,Mild Rain,Cool,Sunny
1936-05-31,ONICH,56.72,-5.224,Mild Rain,Mild,Sunny
1936-06-30,ONICH,56.72,-5.224,Mild Rain,Mild,Sunny
1936-07-31,ONICH,56.72,-5.224,Mild Rain,Mild,Sunny
1936-08-31,ONICH,56.72,-5.224,Heavy Rain,Mild,Sunny
1936-09-30,ONICH,56.72,-5.224,Mild Rain,Mild,Sunny
1936-10-31,ONICH,56.72,-5.224,Heavy Rain,Cool,Partially Overcast
1936-11-30,ONICH,56.72,-5.224,Mild Rain,Cool,Partially Overcast
1936-12-31,ONICH,56.72,-5.224,Heavy Rain,Cool,Partially Overcast
1936-01-31,FORT AUGUSTUS,57.144,-4.677,Drizzle,Cold,
1936-02-29,FORT AUGUSTUS,57.144,-4.677,Drizzle,Cool,
1936-03-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,
1936-04-30,FORT AUGUSTUS,57.144,-4.677,Drizzle,Cool,
1936-05-31,FORT AUGUSTUS,57.144,-4.677,Drizzle,Cool,
1936-06-30,FORT AUGUSTUS,57.144,-4.677,Drizzle,Mild,
1936-07-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Mild,
1936-08-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Mild,
1936-09-30,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Mild,
1936-10-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,
1936-11-30,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,
1936-12-31,FORT AUGUSTUS,57.144,-4.677,Mild Rain,Cool,
1936-01-31,GORDON CASTLE,57.621,-3.09,Mild Rain,Cold,Partially Overcast
1936-02-29,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1936-03-31,GORDON CASTLE,57.621,-3.09,Dry,Cool,Partially Overcast
1936-04-30,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1936-05-31,GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny
1936-06-30,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny
1936-07-31,GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Sunny
1936-08-31,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny
1936-09-30,GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny
1936-10-31,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny
1936-11-30,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1936-12-31,GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast
1936-01-31,BALMORAL,57.037,-3.22,Snowy,Cold,
1936-02-29,BALMORAL,57.037,-3.22,Snowy,Cold,
1936-03-31,BALMORAL,57.037,-3.22,Snowy,Cool,
1936-04-30,BALMORAL,57.037,-3.22,Snowy,Cool,
1936-05-31,BALMORAL,57.037,-3.22,Drizzle,Cool,
1936-06-30,BALMORAL,57.037,-3.22,Dry,Mild,
1936-07-31,BALMORAL,57.037,-3.22,Mild Rain,Mild,
1936-08-31,BALMORAL,57.037,-3.22,Dry,Mild,
1936-09-30,BALMORAL,57.037,-3.22,Drizzle,Mild,
1936-10-31,BALMORAL,57.037,-3.22,Drizzle,Cool,
1936-11-30,BALMORAL,57.037,-3.22,Snowy,Cool,
1936-12-31,BALMORAL,57.037,-3.22,Snowy,Cool,
1936-01-31,ARBROATH,56.561,-2.573,Mild Rain,Cold,Partially Overcast
1936-02-29,ARBROATH,56.561,-2.573,Drizzle,Cool,Partially Overcast
1936-03-31,ARBROATH,56.561,-2.573,Drizzle,Cool,Partially Overcast
1936-04-30,ARBROATH,56.561,-2.573,Dry,Cool,Sunny
1936-05-31,ARBROATH,56.561,-2.573,Dry,Cool,Sunny
1936-06-30,ARBROATH,56.561,-2.573,Dry,Mild,Sunny
1936-07-31,ARBROATH,56.561,-2.573,Mild Rain,Mild,Sunny
1936-08-31,ARBROATH,56.561,-2.573,Dry,Mild,Sunny
1936-09-30,ARBROATH,56.561,-2.573,Mild Rain,Mild,Sunny
1936-10-31,ARBROATH,56.561,-2.573,Dry,Cool,Sunny
1936-11-30,ARBROATH,56.561,-2.573,Drizzle,Cool,Partially Overcast
1936-12-31,ARBROATH,56.561,-2.573,Drizzle,Cool,Partially Overcast
1936-01-31,LEUCHARS,56.377,-2.862,Mild Rain,Cold,Partially Overcast
1936-02-29,LEUCHARS,56.377,-2.862,Mild Rain,Cold,Partially Overcast
1936-03-31,LEUCHARS,56.377,-2.862,Drizzle,Cool,Partially Overcast
1936-04-30,LEUCHARS,56.377,-2.862,Dry,Cool,Sunny
1936-05-31,LEUCHARS,56.377,-2.862,Dry,Cool,Sunny
1936-06-30,LEUCHARS,56.377,-2.862,Drizzle,Mild,Sunny
1936-07-31,LEUCHARS,56.377,-2.862,Mild Rain,Mild,Sunny
1936-08-31,LEUCHARS,56.377,-2.862,Dry,Mild,Sunny
1936-09-30,LEUCHARS,56.377,-2.862,Drizzle,Mild,Partially Overcast
1936-10-31,LEUCHARS,56.377,-2.862,Dry,Cool,Sunny
1936-11-30,LEUCHARS,56.377,-2.862,Drizzle,Cool,Partially Overcast
1936-12-31,LEUCHARS,56.377,-2.862,Drizzle,Cool,Partially Overcast
1936-01-31,NORTH BERWICK,56.058,-2.716,Mild Rain,Cold,Partially Overcast
1936-02-29,NORTH BERWICK,56.058,-2.716,Drizzle,Cool,Partially Overcast
