station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt
FOULA,60.154,-2.074,Mild Rain,Cool,,6.916129032258064,3.7548387096774194,-0.5259259259259259,,,,,,0.0,,8.407407407407407,8.333333333333334,9.0,8.703703703703704,,,,3.5999999999999996
FOULA,60.154,-2.074,Snowy,Cool,,5.385714285714286,1.5178571428571428,-2.357142857142857,,,,,,0.45,1.6666666666666667,6.857142857142857,6.857142857142857,9.0,7.571428571428571,,,,2.0714285714285716
FOULA,60.154,-2.074,Snowy,Cool,,5.687096774193549,2.0806451612903225,-2.0366666666666666,,,,,,1.6333333333333333,1.8,7.266666666666667,8.0,8.733333333333333,8.733333333333333,,,,2.9419354838709677
FOULA,60.154,-2.074,Mild Rain,Cool,,7.663333333333333,3.893333333333333,-0.34814814814814815,,,,,,0.0,,9.0,8.538461538461538,9.0,8.384615384615385,,,,2.82
FOULA,60.154,-2.074,Dry,Cool,,11.01290322580645,6.525806451612904,2.7806451612903227,,,,,,0.0,,9.0,9.0,9.0,8.741935483870968,,,,0.6870967741935484
FOULA,60.154,-2.074,Drizzle,Cool,,11.042857142857143,6.488235294117647,5.552380952380952,,,,,,0.0,,9.0,8.142857142857142,9.0,9.0,,,,1.9566666666666668
FOULA,60.154,-2.074,Drizzle,Cool,,13.558064516129033,10.174193548387096,9.463333333333333,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,2.161290322580645
FOULA,60.154,-2.074,Dry,Cool,,14.342857142857142,11.071428571428571,9.29047619047619,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,0.0
FOULA,60.154,-2.074,Mild Rain,Cool,,12.124137931034484,9.169999999999998,7.320689655172414,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,5.013333333333334
FOULA,60.154,-2.074,Heavy Rain,Cool,,12.180952380952382,9.971428571428572,7.495238095238095,,,,,,0.0,,9.0,9.0,9.0,9.0,,,,11.2
