date,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt,meto_stmp_time
1904-01-24,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Sunny,5.0,-3.3,,,4.4,,,,,,,,,,,,,0.0,
1904-01-25,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Partially Overcast,3.9,-3.9,,,1.6,,,,,,,,,,,,,0.0,
1904-01-26,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,6.1,-1.7,,,0.0,,,,,,,,,,,,,0.3,
1904-01-27,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,11.1,5.6,,,1.8,,,,,,,,,,,,,0.4,
1904-01-28,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Sunny,8.3,3.3,,,4.1,,,,,,,,,,,,,6.9,
1904-01-29,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,5.6,1.1,,,5.0,,,,,,,,,,,,,0.0,
1904-01-30,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,7.2,3.3,,,0.0,,,,,,,,,,,,,0.6,
1904-01-31,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Sunny,6.1,1.7,,,3.6,,,,,,,,,,,,,4.4,
1904-02-01,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,Cold,Partially Overcast,5.0,0.0,,,1.0,,,,,,,,,,,,,14.4,
1904-02-02,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cold,Partially Overcast,3.9,-1.1,,,0.0,,,,,,,,,,,,,1.1,
1904-02-03,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cold,Partially Overcast,3.9,2.2,,,0.0,,,,,,,,,,,,,3.5,
1904-02-04,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cold,Partially Overcast,3.3,1.1,,,0.0,,,,,,,,,,,,,4.8,
1904-02-05,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Partially Overcast,5.6,1.1,,,0.0,,,,,,,,,,,,,5.0,
1904-02-06,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cold,Partially Overcast,5.0,-1.1,,,0.0,,,,,,,,,,,,,1.7,
1904-02-07,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Sunny,5.6,-0.6,,,5.6,,,,,,,,,,,,,3.1,
1904-02-08,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cold,Partially Overcast,3.9,-0.6,,,0.0,,,,,,,,,,,,,2.0,
1904-02-09,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Partially Overcast,6.1,0.6,,,2.1,,,,,,,,,,,,,3.8,
1904-02-10,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Sunny,5.0,-0.6,,,3.8,,,,,,,,,,,,,0.0,
1904-02-11,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cold,Partially Overcast,4.4,-0.6,,,1.7,,,,,,,,,,,,,1.1,
1904-02-12,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,5.6,-1.1,,,0.0,,,,,,,,,,,,,0.0,
1904-02-13,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Partially Overcast,7.8,3.3,,,1.8,,,,,,,,,,,,,4.1,
1904-02-14,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,5.6,0.0,,,0.6,,,,,,,,,,,,,1.3,
1904-02-15,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,5.6,-2.8,,,5.5,,,,,,,,,,,,,0.3,
1904-02-16,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Sunny,3.9,-1.1,,,3.8,,,,,,,,,,,,,0.0,
1904-02-17,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Partially Overcast,4.4,-1.1,,,1.6,,,,,,,,,,,,,0.0,
1904-02-18,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cold,Sunny,3.9,-1.1,,,6.8,,,,,,,,,,,,,2.7,
1904-02-19,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Partially Overcast,4.4,-3.9,,,0.6,,,,,,,,,,,,,0.3,
1904-02-20,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,8.9,3.3,,,6.4,,,,,,,,,,,,,0.4,
1904-02-21,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,8.9,2.8,,,0.0,,,,,,,,,,,,,0.0,
1904-02-22,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Partially Overcast,8.3,0.0,,,1.8,,,,,,,,,,,,,4.8,
1904-02-23,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Partially Overcast,3.9,-0.6,,,0.0,,,,,,,,,,,,,0.3,
1904-02-24,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Partially Overcast,3.9,-0.6,,,2.0,,,,,,,,,,,,,0.0,
1904-02-25,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Partially Overcast,1.1,-1.7,,,0.0,,,,,,,,,,,,,0.0,
1904-02-26,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,Cold,Partially Overcast,0.6,-1.7,,,0.0,,,,,,,,,,,,,8.4,
1904-02-27,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cold,Partially Overcast,2.8,-0.6,,,0.0,,,,,,,,,,,,,1.4,
1904-02-28,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cold,Partially Overcast,1.7,-2.8,,,0.2,,,,,,,,,,,,,2.2,
1904-02-29,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Freezing,Partially Overcast,0.6,-5.0,,,2.3,,,,,,,,,,,,,0.3,
1904-03-01,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Sunny,2.2,-2.2,,,4.4,,,,,,,,,,,,,0.8,
1904-03-02,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cold,Partially Overcast,2.2,-0.6,,,0.0,,,,,,,,,,,,,4.3,
1904-03-03,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cold,Partially Overcast,3.3,-0.6,,,0.0,,,,,,,,,,,,,4.6,
1904-03-04,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cold,Partially Overcast,1.7,-1.1,,,0.0,,,,,,,,,,,,,1.5,
1904-03-05,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cold,Partially Overcast,3.9,-0.6,,,0.6,,,,,,,,,,,,,3.7,
1904-03-06,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cold,Partially Overcast,1.7,-1.7,,,0.2,,,,,,,,,,,,,2.3,
1904-03-07,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cold,Partially Overcast,2.2,0.0,,,0.0,,,,,,,,,,,,,5.2,
1904-03-08,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,Cold,Partially Overcast,4.4,1.7,,,0.0,,,,,,,,,,,,,7.9,
1904-03-09,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Sunny,6.1,1.1,,,3.4,,,,,,,,,,,,,6.2,
1904-03-10,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,6.7,-1.1,,,9.9,,,,,,,,,,,,,0.0,
1904-03-11,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,8.3,-2.2,,,9.7,,,,,,,,,,,,,0.0,
1904-03-12,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,7.8,-2.2,,,2.0,,,,,,,,,,,,,0.0,
1904-03-13,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,7.8,0.0,,,2.0,,,,,,,,,,,,,0.0,
1904-03-14,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Partially Overcast,5.0,-1.7,,,0.4,,,,,,,,,,,,,0.0,
1904-03-15,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,5.6,-2.2,,,4.0,,,,,,,,,,,,,0.0,
1904-03-16,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,8.3,0.0,,,0.2,,,,,,,,,,,,,0.0,
1904-03-17,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,6.7,1.7,,,4.1,,,,,,,,,,,,,0.5,
1904-03-18,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,9.4,0.0,,,2.2,,,,,,,,,,,,,0.0,
1904-03-19,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,12.2,2.8,,,1.2,,,,,,,,,,,,,0.3,
1904-03-20,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,11.7,7.2,,,0.0,,,,,,,,,,,,,0.5,
1904-03-21,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Sunny,10.0,2.2,,,7.0,,,,,,,,,,,,,1.0,
1904-03-22,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,10.6,-0.6,,,5.5,,,,,,,,,,,,,0.3,
1904-03-23,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,7.2,0.0,,,4.9,,,,,,,,,,,,,0.0,
1904-03-24,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,6.7,-1.1,,,7.9,,,,,,,,,,,,,0.0,
1904-03-25,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cold,Partially Overcast,3.9,0.0,,,0.0,,,,,,,,,,,,,0.0,
1904-03-26,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,6.1,0.0,,,0.6,,,,,,,,,,,,,2.3,
1904-03-27,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,9.4,-2.8,,,6.9,,,,,,,,,,,,,0.0,
1904-03-28,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,8.9,-1.1,,,0.0,,,,,,,,,,,,,0.0,
1904-03-29,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Sunny,9.4,0.0,,,7.0,,,,,,,,,,,,,5.1,
1904-03-30,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,8.9,-2.2,,,9.8,,,,,,,,,,,,,0.4,
1904-03-31,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,10.0,-2.8,,,6.0,,,,,,,,,,,,,0.0,
1904-04-01,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,7.2,1.7,,,1.4,,,,,,,,,,,,,1.4,
1904-04-02,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,9.4,2.2,,,0.4,,,,,,,,,,,,,0.8,
1904-04-03,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Sunny,10.0,1.1,,,7.2,,,,,,,,,,,,,3.8,
1904-04-04,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Sunny,10.0,1.7,,,5.6,,,,,,,,,,,,,5.0,
1904-04-05,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,11.1,6.7,,,2.8,,,,,,,,,,,,,0.4,
1904-04-06,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Sunny,11.1,5.0,,,9.6,,,,,,,,,,,,,3.2,
1904-04-07,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,10.0,3.9,,,10.3,,,,,,,,,,,,,0.7,
1904-04-08,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,14.4,3.9,,,2.2,,,,,,,,,,,,,0.3,
1904-04-09,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,11.1,1.1,,,8.9,,,,,,,,,,,,,0.4,
1904-04-10,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Sunny,10.0,1.1,,,9.8,,,,,,,,,,,,,1.7,
1904-04-11,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,11.7,2.8,,,9.7,,,,,,,,,,,,,0.0,
1904-04-12,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,10.0,0.0,,,4.0,,,,,,,,,,,,,0.0,
1904-04-13,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,12.2,5.0,,,2.7,,,,,,,,,,,,,1.4,
1904-04-14,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,10.0,2.2,,,0.0,,,,,,,,,,,,,1.1,
1904-04-15,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Partially Overcast,10.6,3.9,,,1.1,,,,,,,,,,,,,4.9,
1904-04-16,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Sunny,12.2,2.8,,,6.9,,,,,,,,,,,,,5.8,
1904-04-17,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,12.2,1.1,,,7.1,,,,,,,,,,,,,0.0,
1904-04-18,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,13.3,1.1,,,9.5,,,,,,,,,,,,,0.0,
1904-04-19,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,12.8,2.8,,,11.9,,,,,,,,,,,,,0.0,
1904-04-20,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,11.7,1.1,,,7.4,,,,,,,,,,,,,0.0,
1904-04-21,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,11.1,3.9,,,10.1,,,,,,,,,,,,,0.3,
1904-04-22,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,11.1,5.0,,,0.9,,,,,,,,,,,,,0.0,
1904-04-23,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,12.2,5.0,,,1.6,,,,,,,,,,,,,1.3,
1904-04-24,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,14.4,5.6,,,8.2,,,,,,,,,,,,,0.4,
1904-04-25,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,10.0,1.7,,,10.4,,,,,,,,,,,,,0.0,
1904-04-26,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,10.6,1.7,,,5.6,,,,,,,,,,,,,0.0,
1904-04-27,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,11.7,3.3,,,1.7,,,,,,,,,,,,,0.8,
1904-04-28,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,12.2,7.8,,,0.1,,,,,,,,,,,,,0.3,
1904-04-29,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny,16.1,6.7,,,3.3,,,,,,,,,,,,,0.4,
1904-04-30,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Sunny,14.4,5.0,,,10.0,,,,,,,,,,,,,1.8,
1904-05-01,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,14.4,2.8,,,6.9,,,,,,,,,,,,,0.0,
1904-05-02,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Sunny,11.7,3.9,,,11.2,,,,,,,,,,,,,1.5,
1904-05-03,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,12.2,2.8,,,9.7,,,,,,,,,,,,,0.0,
1904-05-04,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Sunny,11.7,2.8,,,5.8,,,,,,,,,,,,,1.1,
1904-05-05,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,12.8,2.8,,,0.1,,,,,,,,,,,,,0.0,
1904-05-06,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Sunny,12.8,3.9,,,6.8,,,,,,,,,,,,,5.6,
1904-05-07,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,Cool,Partially Overcast,6.7,3.3,,,0.5,,,,,,,,,,,,,9.1,
1904-05-08,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Partially Overcast,6.7,1.1,,,0.0,,,,,,,,,,,,,2.9,
1904-05-09,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Sunny,9.4,3.9,,,4.0,,,,,,,,,,,,,2.3,
1904-05-10,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Cool,Partially Overcast,7.8,4.4,,,0.8,,,,,,,,,,,,,4.1,
1904-05-11,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,8.9,1.7,,,6.0,,,,,,,,,,,,,0.0,
1904-05-12,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,14.4,2.8,,,0.8,,,,,,,,,,,,,0.3,
1904-05-13,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Partially Overcast,18.9,10.0,,,2.0,,,,,,,,,,,,,0.0,
1904-05-14,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny,15.6,7.2,,,11.0,,,,,,,,,,,,,0.0,
1904-05-15,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,12.8,5.6,,,6.2,,,,,,,,,,,,,0.0,
1904-05-16,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny,18.3,3.9,,,11.5,,,,,,,,,,,,,0.0,
1904-05-17,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny,16.1,6.1,,,10.0,,,,,,,,,,,,,0.0,
1904-05-18,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,11.7,5.0,,,10.6,,,,,,,,,,,,,0.9,
1904-05-19,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny,15.6,3.9,,,12.2,,,,,,,,,,,,,0.5,
1904-05-20,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,13.9,3.3,,,11.3,,,,,,,,,,,,,0.0,
1904-05-21,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,8.9,2.8,,,3.2,,,,,,,,,,,,,0.0,
1904-05-22,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,10.0,4.4,,,0.3,,,,,,,,,,,,,0.0,
1904-05-23,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Partially Overcast,15.6,2.8,,,2.0,,,,,,,,,,,,,0.0,
1904-05-24,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Mild,Sunny,17.8,9.4,,,4.4,,,,,,,,,,,,,7.0,
1904-05-25,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,13.3,7.2,,,2.9,,,,,,,,,,,,,0.0,
1904-05-26,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,Mild,Sunny,16.1,6.1,,,4.0,,,,,,,,,,,,,7.6,
1904-05-27,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,13.9,7.8,,,0.0,,,,,,,,,,,,,0.8,
1904-05-28,"MORPETH, COCKLE PARK",55.212,-1.685,Heavy Rain,Cool,Partially Overcast,8.9,7.2,,,0.0,,,,,,,,,,,,,21.6,
1904-05-29,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,13.9,7.8,,,9.9,,,,,,,,,,,,,0.5,
1904-05-30,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,10.6,5.6,,,1.3,,,,,,,,,,,,,0.0,
1904-05-31,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,13.3,7.2,,,2.2,,,,,,,,,,,,,1.3,
1904-06-01,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Mild,Partially Overcast,18.9,8.9,,,2.6,,,,,,,,,,,,,3.6,
1904-06-02,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,12.8,7.2,,,3.0,,,,,,,,,,,,,1.0,
1904-06-03,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny,17.2,5.0,,,14.0,,,,,,,,,,,,,0.1,
1904-06-04,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny,17.2,6.7,,,14.9,,,,,,,,,,,,,0.0,
1904-06-05,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,15.0,6.7,,,9.0,,,,,,,,,,,,,0.0,
1904-06-06,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,11.1,6.1,,,0.0,,,,,,,,,,,,,0.0,
1904-06-07,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,13.9,7.2,,,4.0,,,,,,,,,,,,,0.0,
1904-06-08,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,12.2,7.2,,,1.8,,,,,,,,,,,,,0.0,
1904-06-09,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,12.8,7.2,,,3.1,,,,,,,,,,,,,0.1,
1904-06-10,"MORPETH, COCKLE PARK",55.212,-1.685,Drizzle,Cool,Partially Overcast,11.1,7.8,,,0.0,,,,,,,,,,,,,1.8,
1904-06-11,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Partially Overcast,10.6,7.2,,,0.0,,,,,,,,,,,,,0.0,
1904-06-12,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Cool,Sunny,13.3,5.6,,,4.4,,,,,,,,,,,,,0.0,
1904-06-13,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Partially Overcast,16.1,5.6,,,0.0,,,,,,,,,,,,,0.0,
1904-06-14,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Mild,Sunny,18.3,6.1,,,7.0,,,,,,,,,,,,,4.7,
1904-06-15,"MORPETH, COCKLE PARK",55.212,-1.685,Mild Rain,Mild,Sunny,20.0,10.6,,,3.3,,,,,,,,,,,,,4.1,
1904-06-16,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny,17.2,10.0,,,14.4,,,,,,,,,,,,,0.3,
1904-06-17,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny,18.9,10.0,,,10.1,,,,,,,,,,,,,0.0,
1904-06-18,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny,16.1,8.3,,,3.4,,,,,,,,,,,,,0.3,
1904-06-19,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny,15.6,10.6,,,4.4,,,,,,,,,,,,,0.0,
1904-06-20,"MORPETH, COCKLE PARK",55.212,-1.685,Dry,Mild,Sunny,16.7,8.3,,,3.4,,,,,,,,,,,,,0.0,
