date,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1958-01-28,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-01-29,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-01-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-01-31,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-02-01,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-02-02,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-02-03,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-02-04,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-02-05,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-02-06,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Partially Overcast
1958-02-07,BALTASOUND,60.759,-0.888,Drizzle,Cold,Sunny
1958-02-08,BALTASOUND,60.759,-0.888,Dry,Cold,Partially Overcast
1958-02-09,BALTASOUND,60.759,-0.888,Dry,Cold,Sunny
1958-02-10,BALTASOUND,60.759,-0.888,Dry,Cold,Partially Overcast
1958-02-11,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-02-12,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-02-13,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-02-14,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-02-15,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-02-16,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-02-17,BALTASOUND,60.759,-0.888,Dry,Cold,Partially Overcast
1958-02-18,BALTASOUND,60.759,-0.888,Drizzle,Cold,Partially Overcast
1958-02-19,BALTASOUND,60.759,-0.888,Dry,Cold,Partially Overcast
1958-02-20,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Partially Overcast
1958-02-21,BALTASOUND,60.759,-0.888,Dry,Cold,Sunny
1958-02-22,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Sunny
1958-02-23,BALTASOUND,60.759,-0.888,Drizzle,Cold,Sunny
1958-02-24,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Sunny
1958-02-25,BALTASOUND,60.759,-0.888,Mild Rain,Freezing,Sunny
1958-02-26,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Partially Overcast
1958-02-27,BALTASOUND,60.759,-0.888,Drizzle,Cold,Partially Overcast
1958-02-28,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-03-01,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-03-02,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-03-03,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-03-04,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-03-05,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-03-06,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Partially Overcast
1958-03-07,BALTASOUND,60.759,-0.888,Heavy Rain,Cold,Partially Overcast
1958-03-08,BALTASOUND,60.759,-0.888,Dry,Cold,Partially Overcast
1958-03-09,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Partially Overcast
1958-03-10,BALTASOUND,60.759,-0.888,Drizzle,Cold,Sunny
1958-03-11,BALTASOUND,60.759,-0.888,Dry,Cold,Sunny
1958-03-12,BALTASOUND,60.759,-0.888,Dry,Freezing,Sunny
1958-03-13,BALTASOUND,60.759,-0.888,Dry,Freezing,Sunny
1958-03-14,BALTASOUND,60.759,-0.888,Dry,Freezing,Sunny
1958-03-15,BALTASOUND,60.759,-0.888,Dry,Freezing,Sunny
1958-03-16,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-03-17,BALTASOUND,60.759,-0.888,Dry,Cold,Sunny
1958-03-18,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-03-19,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-03-20,BALTASOUND,60.759,-0.888,Dry,Cold,Partially Overcast
1958-03-21,BALTASOUND,60.759,-0.888,Dry,Cold,Sunny
1958-03-22,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-03-23,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-03-24,BALTASOUND,60.759,-0.888,Drizzle,Cold,Partially Overcast
1958-03-25,BALTASOUND,60.759,-0.888,Dry,Cold,Partially Overcast
1958-03-26,BALTASOUND,60.759,-0.888,Dry,Cold,Partially Overcast
1958-03-27,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-03-28,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-03-29,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-03-30,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-03-31,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Partially Overcast
1958-04-01,BALTASOUND,60.759,-0.888,Dry,Cold,Sunny
1958-04-02,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-04-03,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-04-04,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-04-05,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-04-06,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-04-07,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-04-08,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Partially Overcast
1958-04-09,BALTASOUND,60.759,-0.888,Drizzle,Cold,Partially Overcast
1958-04-10,BALTASOUND,60.759,-0.888,Dry,Cold,Sunny
1958-04-11,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-04-12,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-04-13,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-04-14,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-04-15,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-04-16,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-04-17,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-04-18,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-04-19,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-04-20,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-04-21,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-04-22,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-04-23,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-04-24,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1958-04-25,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-04-26,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-04-27,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-04-28,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-04-29,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-04-30,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-05-01,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-05-02,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-05-03,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-05-04,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-05-05,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-05-06,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-05-07,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1958-05-08,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-05-09,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-05-10,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-05-11,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-05-12,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-05-13,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-05-14,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1958-05-15,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-05-16,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-05-17,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-05-18,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-05-19,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-05-20,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1958-05-21,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-05-22,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-05-23,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-05-24,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-05-25,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-05-26,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-05-27,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-05-28,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-05-29,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-05-30,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-05-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-06-01,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-06-02,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-06-03,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-06-04,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-06-05,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-06-06,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-06-07,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-06-08,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-06-09,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-06-10,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-06-11,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-06-12,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-06-13,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-06-14,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-06-15,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-06-16,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-06-17,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-06-18,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-06-19,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-06-20,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-06-21,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-06-22,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-06-23,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-06-24,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-06-25,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-06-26,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-06-27,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-06-28,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-06-29,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1958-06-30,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1958-07-01,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-07-02,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1958-07-03,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1958-07-04,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-07-05,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-07-06,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-07-07,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-07-08,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-07-09,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-07-10,BALTASOUND,60.759,-0.888,Drizzle,Mild,Sunny
1958-07-11,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-07-12,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-07-13,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-07-14,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-07-15,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-07-16,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-07-17,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-07-18,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-07-19,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1958-07-20,BALTASOUND,60.759,-0.888,Drizzle,Mild,Partially Overcast
1958-07-21,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-07-22,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-07-23,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-07-24,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-07-25,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-07-26,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-07-27,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-07-28,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-07-29,BALTASOUND,60.759,-0.888,Heavy Rain,Mild,Partially Overcast
1958-07-30,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-07-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-08-01,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-08-02,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-08-03,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-08-04,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-08-05,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1958-08-06,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-08-07,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-08-08,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1958-08-09,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1958-08-10,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-08-11,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-08-12,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-08-13,BALTASOUND,60.759,-0.888,Drizzle,Mild,Partially Overcast
1958-08-14,BALTASOUND,60.759,-0.888,Mild Rain,Mild,Partially Overcast
1958-08-15,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-08-16,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-08-17,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-08-18,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-08-19,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-08-20,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-08-21,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-08-22,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-08-23,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-08-24,BALTASOUND,60.759,-0.888,Drizzle,Mild,Partially Overcast
1958-08-25,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-08-26,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-08-27,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-08-28,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-08-29,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-08-30,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-08-31,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-09-01,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-09-02,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-09-03,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-09-04,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1958-09-05,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-09-06,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-09-07,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-09-08,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-09-09,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-09-10,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-09-11,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-09-12,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-09-13,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1958-09-14,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-09-15,BALTASOUND,60.759,-0.888,Drizzle,Mild,Partially Overcast
1958-09-16,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1958-09-17,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1958-09-18,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1958-09-19,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-09-20,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-09-21,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-09-22,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-09-23,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-09-24,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-09-25,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-09-26,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-09-27,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-09-28,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-09-29,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-09-30,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1958-10-01,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-10-02,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-10-03,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-10-04,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-10-05,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1958-10-06,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-10-07,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-10-08,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-10-09,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-10-10,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-10-11,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-10-12,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-10-13,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-10-14,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-10-15,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1958-10-16,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-10-17,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-10-18,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-10-19,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-10-20,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-10-21,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-10-22,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-10-23,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-10-24,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-10-25,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-10-26,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-10-27,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-10-28,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-10-29,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-10-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-10-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-11-01,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-02,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-11-03,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-11-04,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-05,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-06,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1958-11-07,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-08,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-11-09,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-11-10,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-11-11,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-12,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-11-13,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1958-11-14,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-15,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1958-11-16,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-17,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1958-11-18,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-19,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-20,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-21,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-11-22,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-23,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-24,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-25,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-11-26,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-11-27,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-28,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-11-29,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-11-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-12-01,BALTASOUND,60.759,-0.888,Dry,Cold,Partially Overcast
1958-12-02,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1958-12-03,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-12-04,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1958-12-05,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-12-06,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-12-07,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1958-12-08,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1958-12-09,BALTASOUND,60.759,-0.888,Drizzle,Cold,Partially Overcast
1958-12-10,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Partially Overcast
1958-12-11,BALTASOUND,60.759,-0.888,Drizzle,Cold,Partially Overcast
