month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1996-01-31,FOULA,60.154,-2.074,Drizzle,Cool,
1996-02-29,FOULA,60.154,-2.074,Mild Rain,Cool,
1996-03-31,FOULA,60.154,-2.074,Mild Rain,Cool,
1996-04-30,FOULA,60.154,-2.074,Drizzle,Cool,
1996-05-31,FOULA,60.154,-2.074,Drizzle,Cool,
1996-06-30,FOULA,60.154,-2.074,Drizzle,Cool,
1996-07-31,FOULA,60.154,-2.074,Drizzle,Cool,
1996-08-31,FOULA,60.154,-2.074,Drizzle,Cool,
1996-09-30,FOULA,60.154,-2.074,Drizzle,Cool,
1996-10-31,FOULA,60.154,-2.074,Mild Rain,Cool,
1996-11-30,FOULA,60.154,-2.074,Mild Rain,Cool,
1996-12-31,FOULA,60.154,-2.074,Mild Rain,Cool,
1996-01-31,FAIR ISLE,59.526,-1.63,Hail,Cool,Partially Overcast
1996-02-29,FAIR ISLE,59.526,-1.63,Hail,Cold,Partially Overcast
1996-03-31,FAIR ISLE,59.526,-1.63,Hail,Cool,Partially Overcast
1996-04-30,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1996-05-31,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1996-06-30,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1996-07-31,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1996-08-31,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1996-09-30,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1996-10-31,FAIR ISLE,59.526,-1.63,,Cool,Partially Overcast
1996-11-30,FAIR ISLE,59.526,-1.63,Hail,Cool,Partially Overcast
1996-12-31,FAIR ISLE,59.526,-1.63,Hail,Cool,Partially Overcast
1996-01-31,LERWICK,60.139,-1.185,Hail,Cool,Partially Overcast
1996-02-29,LERWICK,60.139,-1.185,Hail,Cold,Partially Overcast
1996-03-31,LERWICK,60.139,-1.185,Hail,Cold,Partially Overcast
1996-04-30,LERWICK,60.139,-1.185,,Cool,Sunny
1996-05-31,LERWICK,60.139,-1.185,,Cool,Sunny
1996-06-30,LERWICK,60.139,-1.185,,Cool,Sunny
1996-07-31,LERWICK,60.139,-1.185,,Cool,Sunny
1996-08-31,LERWICK,60.139,-1.185,,Cool,Partially Overcast
1996-09-30,LERWICK,60.139,-1.185,,Cool,Sunny
1996-10-31,LERWICK,60.139,-1.185,,Cool,Partially Overcast
1996-11-30,LERWICK,60.139,-1.185,Hail,Cool,Partially Overcast
1996-12-31,LERWICK,60.139,-1.185,,Cold,Partially Overcast
1996-01-31,SELLA NESS,60.447,-1.278,,Cool,
1996-02-29,SELLA NESS,60.447,-1.278,,Cold,
1996-03-31,SELLA NESS,60.447,-1.278,,Cool,
1996-04-30,SELLA NESS,60.447,-1.278,,Cool,
1996-05-31,SELLA NESS,60.447,-1.278,,Cool,
1996-06-30,SELLA NESS,60.447,-1.278,,Cool,
1996-07-31,SELLA NESS,60.447,-1.278,,Cool,
1996-08-31,SELLA NESS,60.447,-1.278,,Cool,
1996-09-30,SELLA NESS,60.447,-1.278,,Cool,
1996-10-31,SELLA NESS,60.447,-1.278,,Cool,
1996-11-30,SELLA NESS,60.447,-1.278,,Cool,
1996-12-31,SELLA NESS,60.447,-1.278,,Cool,
1996-01-31,BALTASOUND NO 2,60.748,-0.856,,Cool,
1996-02-29,BALTASOUND NO 2,60.748,-0.856,,Cold,
1996-03-31,BALTASOUND NO 2,60.748,-0.856,,Cool,
1996-04-30,BALTASOUND NO 2,60.748,-0.856,,Cool,
1996-05-31,BALTASOUND NO 2,60.748,-0.856,Heavy Rain,Cool,
1996-06-30,BALTASOUND NO 2,60.748,-0.856,Heavy Rain,Cool,
1996-07-31,BALTASOUND NO 2,60.748,-0.856,,Cool,
1996-08-31,BALTASOUND NO 2,60.748,-0.856,,Cool,
1996-09-30,BALTASOUND NO 2,60.748,-0.856,,Cool,
1996-10-31,BALTASOUND NO 2,60.748,-0.856,,Cool,
1996-11-30,BALTASOUND NO 2,60.748,-0.856,,Cool,
1996-12-31,BALTASOUND NO 2,60.748,-0.856,,Cold,
1996-01-31,RACKWICK,58.873,-3.387,Hail,Cool,
1996-02-29,RACKWICK,58.873,-3.387,Snowy,Cool,
1996-03-31,RACKWICK,58.873,-3.387,Drizzle,Cool,
1996-04-30,RACKWICK,58.873,-3.387,Drizzle,Cool,
1996-05-31,RACKWICK,58.873,-3.387,Drizzle,Cool,
1996-06-30,RACKWICK,58.873,-3.387,Drizzle,Cool,
1996-07-31,RACKWICK,58.873,-3.387,Drizzle,Cool,
1996-08-31,RACKWICK,58.873,-3.387,Drizzle,Mild,
1996-09-30,RACKWICK,58.873,-3.387,Drizzle,Cool,
1996-10-31,RACKWICK,58.873,-3.387,Mild Rain,Cool,
1996-11-30,RACKWICK,58.873,-3.387,Snowy,Cool,
1996-12-31,RACKWICK,58.873,-3.387,Hail,Cool,
1996-01-31,KIRKWALL,58.953,-2.901,,Cool,Partially Overcast
1996-02-29,KIRKWALL,58.953,-2.901,Hail,Cold,Partially Overcast
1996-03-31,KIRKWALL,58.953,-2.901,Hail,Cool,Partially Overcast
1996-04-30,KIRKWALL,58.953,-2.901,,Cool,Sunny
1996-05-31,KIRKWALL,58.953,-2.901,,Cool,Sunny
1996-06-30,KIRKWALL,58.953,-2.901,,Cool,Sunny
1996-07-31,KIRKWALL,58.953,-2.901,,Cool,Sunny
1996-08-31,KIRKWALL,58.953,-2.901,,Mild,Sunny
1996-09-30,KIRKWALL,58.953,-2.901,,Cool,Sunny
1996-10-31,KIRKWALL,58.953,-2.901,,Cool,Partially Overcast
1996-11-30,KIRKWALL,58.953,-2.901,Hail,Cool,Partially Overcast
1996-12-31,KIRKWALL,58.953,-2.901,Hail,Cool,Partially Overcast
1996-01-31,"NORTH RONALDSAY, GERBO",59.361,-2.415,Dry,,
1996-02-29,"NORTH RONALDSAY, GERBO",59.361,-2.415,Drizzle,,
1996-03-31,"NORTH RONALDSAY, GERBO",59.361,-2.415,Drizzle,,
1996-04-30,"NORTH RONALDSAY, GERBO",59.361,-2.415,Drizzle,,
1996-05-31,"NORTH RONALDSAY, GERBO",59.361,-2.415,Drizzle,,
1996-06-30,"NORTH RONALDSAY, GERBO",59.361,-2.415,Drizzle,,
1996-07-31,"NORTH RONALDSAY, GERBO",59.361,-2.415,Drizzle,,
1996-08-31,"NORTH RONALDSAY, GERBO",59.361,-2.415,Drizzle,,
1996-09-30,"NORTH RONALDSAY, GERBO",59.361,-2.415,Drizzle,,
1996-10-31,"NORTH RONALDSAY, GERBO",59.361,-2.415,Mild Rain,,
1996-11-30,"NORTH RONALDSAY, GERBO",59.361,-2.415,Mild Rain,,
1996-12-31,"NORTH RONALDSAY, GERBO",59.361,-2.415,Drizzle,,
1996-01-31,LYBSTER,58.311,-3.285,,Cool,
1996-02-29,LYBSTER,58.311,-3.285,,Cold,
1996-03-31,LYBSTER,58.311,-3.285,,Cold,
1996-04-30,LYBSTER,58.311,-3.285,,Cool,
1996-05-31,LYBSTER,58.311,-3.285,,Cool,
1996-06-30,LYBSTER,58.311,-3.285,,Cool,
1996-07-31,LYBSTER,58.311,-3.285,,Cool,
1996-08-31,LYBSTER,58.311,-3.285,,Mild,
1996-09-30,LYBSTER,58.311,-3.285,,Cool,
1996-10-31,LYBSTER,58.311,-3.285,,Cool,
1996-11-30,LYBSTER,58.311,-3.285,,Cool,
1996-12-31,LYBSTER,58.311,-3.285,,Cold,
1996-01-31,WICK AIRPORT,58.454,-3.09,,Cool,
1996-02-29,WICK AIRPORT,58.454,-3.09,,Cold,
1996-03-31,WICK AIRPORT,58.454,-3.09,,Cool,
1996-04-30,WICK AIRPORT,58.454,-3.09,,Cool,
1996-05-31,WICK AIRPORT,58.454,-3.09,,Cool,
1996-06-30,WICK AIRPORT,58.454,-3.09,,Cool,
1996-07-31,WICK AIRPORT,58.454,-3.09,,Cool,
1996-08-31,WICK AIRPORT,58.454,-3.09,,Mild,
1996-09-30,WICK AIRPORT,58.454,-3.09,,Cool,
1996-10-31,WICK AIRPORT,58.454,-3.09,,Cool,
1996-11-30,WICK AIRPORT,58.454,-3.09,,Cool,
1996-12-31,WICK AIRPORT,58.454,-3.09,,Cold,
