month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1975-01-31,FAIR ISLE,59.526,-1.63,Hail,Cool,
1975-02-28,FAIR ISLE,59.526,-1.63,,Cool,
1975-03-31,FAIR ISLE,59.526,-1.63,Hail,Cool,
1975-04-30,FAIR ISLE,59.526,-1.63,Hail,Cool,
1975-05-31,FAIR ISLE,59.526,-1.63,Hail,Cool,
1975-06-30,FAIR ISLE,59.526,-1.63,,Cool,
1975-07-31,FAIR ISLE,59.526,-1.63,,Cool,
1975-08-31,FAIR ISLE,59.526,-1.63,,Cool,
1975-09-30,FAIR ISLE,59.526,-1.63,,Cool,
1975-10-31,FAIR ISLE,59.526,-1.63,,Cool,
1975-11-30,FAIR ISLE,59.526,-1.63,Hail,Cool,
1975-12-31,FAIR ISLE,59.526,-1.63,Hail,Cool,
1975-01-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1975-02-28,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1975-03-31,BALTASOUND,60.759,-0.888,Snowy,Cool,Partially Overcast
1975-04-30,BALTASOUND,60.759,-0.888,Snowy,Cool,Sunny
1975-05-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1975-06-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1975-07-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1975-08-31,BALTASOUND,60.759,-0.888,Drizzle,Mild,Sunny
1975-09-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1975-10-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1975-11-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1975-12-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1975-01-31,KIRKWALL,58.953,-2.901,Hail,Cool,Partially Overcast
1975-02-28,KIRKWALL,58.953,-2.901,,Cool,Sunny
1975-03-31,KIRKWALL,58.953,-2.901,Hail,Cool,Sunny
1975-04-30,KIRKWALL,58.953,-2.901,,Cool,Partially Overcast
1975-05-31,KIRKWALL,58.953,-2.901,,Cool,Sunny
1975-06-30,KIRKWALL,58.953,-2.901,,Cool,Sunny
1975-07-31,KIRKWALL,58.953,-2.901,,Cool,Sunny
1975-08-31,KIRKWALL,58.953,-2.901,,Mild,Sunny
1975-09-30,KIRKWALL,58.953,-2.901,,Cool,Sunny
1975-10-31,KIRKWALL,58.953,-2.901,,Cool,Partially Overcast
1975-11-30,KIRKWALL,58.953,-2.901,Hail,Cool,Partially Overcast
1975-12-31,KIRKWALL,58.953,-2.901,Hail,Cool,Partially Overcast
1975-01-31,DOUNREAY,58.579,-3.739,Mild Rain,Cool,Partially Overcast
1975-02-28,DOUNREAY,58.579,-3.739,Dry,Cool,Sunny
1975-03-31,DOUNREAY,58.579,-3.739,Drizzle,Cool,Sunny
1975-04-30,DOUNREAY,58.579,-3.739,Drizzle,Cool,Sunny
1975-05-31,DOUNREAY,58.579,-3.739,Drizzle,Cool,Sunny
1975-06-30,DOUNREAY,58.579,-3.739,Dry,Mild,Sunny
1975-07-31,DOUNREAY,58.579,-3.739,Drizzle,Mild,Sunny
1975-08-31,DOUNREAY,58.579,-3.739,Drizzle,Mild,Sunny
1975-09-30,DOUNREAY,58.579,-3.739,Drizzle,Cool,Sunny
1975-10-31,DOUNREAY,58.579,-3.739,Drizzle,Cool,Sunny
1975-11-30,DOUNREAY,58.579,-3.739,Drizzle,Cool,Partially Overcast
1975-12-31,DOUNREAY,58.579,-3.739,Mild Rain,Cool,Partially Overcast
1975-01-31,WICK AIRPORT,58.454,-3.09,Hail,Cool,Partially Overcast
1975-02-28,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1975-03-31,WICK AIRPORT,58.454,-3.09,Hail,Cool,Sunny
1975-04-30,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1975-05-31,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1975-06-30,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1975-07-31,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1975-08-31,WICK AIRPORT,58.454,-3.09,,Mild,Sunny
1975-09-30,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1975-10-31,WICK AIRPORT,58.454,-3.09,,Cool,Sunny
1975-11-30,WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast
1975-12-31,WICK AIRPORT,58.454,-3.09,Hail,Cool,Partially Overcast
1975-01-31,KEISS,58.542,-3.11,Drizzle,Cool,Partially Overcast
1975-02-28,KEISS,58.542,-3.11,Dry,Cool,Sunny
1975-03-31,KEISS,58.542,-3.11,Hail,Cool,Sunny
1975-04-30,KEISS,58.542,-3.11,Drizzle,Cool,Sunny
1975-05-31,KEISS,58.542,-3.11,Dry,Cool,Sunny
1975-06-30,KEISS,58.542,-3.11,Dry,Cool,Sunny
1975-07-31,KEISS,58.542,-3.11,Drizzle,Mild,Sunny
1975-08-31,KEISS,58.542,-3.11,Drizzle,Mild,Sunny
1975-09-30,KEISS,58.542,-3.11,Mild Rain,Cool,Sunny
1975-10-31,KEISS,58.542,-3.11,Dry,Cool,Sunny
1975-11-30,KEISS,58.542,-3.11,Drizzle,Cool,Partially Overcast
1975-12-31,KEISS,58.542,-3.11,Hail,Cool,Partially Overcast
1975-01-31,CAPE WRATH,58.625,-5.0,Hail,Cool,Partially Overcast
1975-02-28,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1975-03-31,CAPE WRATH,58.625,-5.0,Hail,Cool,Sunny
1975-04-30,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1975-05-31,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1975-06-30,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1975-07-31,CAPE WRATH,58.625,-5.0,Heavy Rain,Cool,Sunny
1975-08-31,CAPE WRATH,58.625,-5.0,Heavy Rain,Mild,Sunny
1975-09-30,CAPE WRATH,58.625,-5.0,,Cool,Sunny
1975-10-31,CAPE WRATH,58.625,-5.0,,Cool,Partially Overcast
1975-11-30,CAPE WRATH,58.625,-5.0,Hail,Cool,Partially Overcast
1975-12-31,CAPE WRATH,58.625,-5.0,,Cool,Partially Overcast
1975-01-31,CASSLEY,58.168,-4.727,Heavy Rain,Cool,
1975-02-28,CASSLEY,58.168,-4.727,Drizzle,Cool,
1975-03-31,CASSLEY,58.168,-4.727,Mild Rain,Cool,
1975-04-30,CASSLEY,58.168,-4.727,Mild Rain,Cool,
