month,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1987-01-31,FAIR ISLE,59.526,-1.63,Hail,Cold,Partially Overcast
1987-02-28,FAIR ISLE,59.526,-1.63,Hail,Cold,Partially Overcast
1987-03-31,FAIR ISLE,59.526,-1.63,Hail,Cold,Sunny
1987-04-30,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1987-05-31,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1987-06-30,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1987-07-31,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1987-08-31,FAIR ISLE,59.526,-1.63,,Cool,Sunny
1987-09-30,FAIR ISLE,59.526,-1.63,Dry,Cool,Sunny
1987-10-31,FAIR ISLE,59.526,-1.63,,Cool,Partially Overcast
1987-11-30,FAIR ISLE,59.526,-1.63,Hail,Cool,Partially Overcast
1987-12-31,FAIR ISLE,59.526,-1.63,Mild Rain,Cool,Partially Overcast
1987-01-31,LERWICK,60.139,-1.185,Snowy,Cold,Partially Overcast
1987-02-28,LERWICK,60.139,-1.185,Snowy,Cold,Partially Overcast
1987-03-31,LERWICK,60.139,-1.185,Snowy,Cold,Partially Overcast
1987-04-30,LERWICK,60.139,-1.185,Dry,Cool,Partially Overcast
1987-05-31,LERWICK,60.139,-1.185,Drizzle,Cool,Sunny
1987-06-30,LERWICK,60.139,-1.185,Drizzle,Cool,Sunny
1987-07-31,LERWICK,60.139,-1.185,Drizzle,Cool,Sunny
1987-08-31,LERWICK,60.139,-1.185,Drizzle,Cool,Sunny
1987-09-30,LERWICK,60.139,-1.185,Drizzle,Cool,Sunny
1987-10-31,LERWICK,60.139,-1.185,Mild Rain,Cool,Partially Overcast
1987-11-30,LERWICK,60.139,-1.185,Hail,Cool,Partially Overcast
1987-12-31,LERWICK,60.139,-1.185,Mild Rain,Cool,Partially Overcast
1987-01-31,BALTASOUND,60.759,-0.888,Snowy,Cold,Partially Overcast
1987-02-28,BALTASOUND,60.759,-0.888,Snowy,Cold,Partially Overcast
1987-03-31,BALTASOUND,60.759,-0.888,Snowy,Cold,Partially Overcast
1987-04-30,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1987-05-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1987-06-30,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1987-07-31,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1987-08-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1987-09-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1987-10-31,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1987-11-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
