station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,cs_24hr_sun_dur,wmo_24hr_sun_dur,conc_state_id,lying_snow_flag,snow_depth,frsh_snw_amt,snow_day_id,hail_day_id,thunder_day_flag,gale_day_flag,frsh_mnt_snwfall_flag,drv_24hr_sun_dur,lying_snow_ht,prcp_amt,meto_stmp_time
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,6.838709677419355,2.7806451612903227,,,0.2870967741935484,,,,,,,,,,,,,3.57741935483871,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,5.757142857142857,0.5999999999999999,,,1.592857142857143,,,,,,,,,,,,,5.1499999999999995,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast,8.112903225806452,2.6258064516129034,,,2.425806451612903,,,,,,,,,,,,,2.9645161290322584,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny,8.713333333333333,2.4466666666666668,,,4.636666666666667,,,,,,,,,,,,,3.01,
BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny,11.603225806451613,4.758064516129032,,,7.52258064516129,,,,,,,,,,,,,1.2838709677419355,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny,13.97,8.27,,,4.433333333333334,,,,,,,,,,,,,3.1199999999999997,
BALTASOUND,60.759,-0.888,Mild Rain,Mild,Sunny,15.216129032258063,9.33548387096774,,,5.438709677419355,,,,,,,,,,,,,2.735483870967742,
BALTASOUND,60.759,-0.888,Mild Rain,Cool,,13.9,,,,,,,,,,,,,,,,,3.458064516129032,
BALTASOUND,60.759,-0.888,Mild Rain,,,,,,,,,,,,,,,,,,,,3.75,
BALTASOUND,60.759,-0.888,Mild Rain,,,,,,,,,,,,,,,,,,,,4.393548387096774,
BALTASOUND,60.759,-0.888,Mild Rain,,,,,,,,,,,,,,,,,,,,3.3233333333333333,
BALTASOUND,60.759,-0.888,Mild Rain,,,,,,,,,,,,,,,,,,,,2.596774193548387,
WICK AIRPORT,58.454,-3.09,Heavy Rain,Cool,Partially Overcast,6.47258064516129,3.5290322580645164,1.1096774193548387,,1.5129032258064516,,,,,,,,,,,,,13.4,
WICK AIRPORT,58.454,-3.09,,Cold,Sunny,4.857142857142857,0.8196428571428571,-2.0821428571428573,,3.1214285714285714,,,,,,,,,,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,8.008064516129032,4.104838709677419,1.41,,3.512903225806452,,,,,,,,,,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,7.663333333333333,3.143333333333333,7.401486830834377e-17,,5.696666666666667,,,,,,,,,,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,10.574193548387097,6.188709677419355,2.533333333333333,,6.390322580645161,,,,,,,,,,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,14.615,9.571666666666665,6.36,,5.286666666666666,,,,,,,,,,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,14.837096774193547,11.224193548387097,8.3,,5.267741935483872,,,,,,,,,,,,,,
WICK AIRPORT,58.454,-3.09,,Mild,Sunny,15.435483870967742,11.808064516129033,8.064516129032258,,6.058064516129033,,,,,,,,,,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,12.711666666666668,8.788333333333332,4.8966666666666665,,3.92,,,,,,,,,,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Sunny,10.648387096774194,6.814516129032258,4.083870967741936,,3.425806451612903,,,,,,,,,,,,,,
WICK AIRPORT,58.454,-3.09,,Cool,Partially Overcast,6.403333333333333,2.865,-0.13333333333333336,,2.243333333333333,,,,,,,,,,,,,,
WICK AIRPORT,58.454,-3.09,,Cold,Partially Overcast,3.140322580645161,-0.29838709677419356,-2.8161290322580643,,0.7806451612903226,,,,,,,,,,,,,,
FORTROSE,57.574,-4.093,Drizzle,Cool,Partially Overcast,7.490322580645161,3.2161290322580647,,,1.9,,,,,,,,,,,,,1.8580645161290321,
FORTROSE,57.574,-4.093,Drizzle,Cool,Sunny,6.196428571428571,0.8392857142857143,,,3.3392857142857144,,,,,,,,,,,,,1.7750000000000001,
FORTROSE,57.574,-4.093,Dry,Cool,Sunny,10.3,3.903225806451613,,,3.467741935483871,,,,,,,,,,,,,0.8451612903225807,
FORTROSE,57.574,-4.093,Drizzle,Cool,Sunny,10.046666666666669,3.1633333333333336,,,4.5633333333333335,,,,,,,,,,,,,2.4733333333333336,
FORTROSE,57.574,-4.093,Drizzle,Cool,Sunny,13.270967741935483,6.199999999999999,,,5.783870967741936,,,,,,,,,,,,,1.4806451612903229,
FORTROSE,57.574,-4.093,Drizzle,Mild,Sunny,18.033333333333335,10.163333333333332,,,5.3533333333333335,,,,,,,,,,,,,1.3299999999999998,
FORTROSE,57.574,-4.093,Drizzle,Mild,Sunny,18.635483870967743,10.845161290322581,,,5.16774193548387,,,,,,,,,,,,,1.5677419354838709,
FORTROSE,57.574,-4.093,Drizzle,Mild,Sunny,18.541935483870965,10.406451612903227,,,5.422580645161291,,,,,,,,,,,,,2.206451612903226,
FORTROSE,57.574,-4.093,Mild Rain,Cool,Sunny,14.68,8.48,,,3.18,,,,,,,,,,,,,3.3699999999999997,
FORTROSE,57.574,-4.093,Drizzle,Cool,Sunny,12.03225806451613,5.554838709677419,,,3.648387096774193,,,,,,,,,,,,,1.0290322580645161,
FORTROSE,57.574,-4.093,Mild Rain,Cool,Partially Overcast,7.156666666666667,2.2266666666666666,,,1.9266666666666665,,,,,,,,,,,,,2.7066666666666666,
FORTROSE,57.574,-4.093,Drizzle,Cold,Partially Overcast,3.596774193548387,-0.5806451612903226,,,0.5225806451612903,,,,,,,,,,,,,1.4000000000000001,
ONICH,56.72,-5.224,Heavy Rain,Cool,Partially Overcast,7.664516129032258,3.161290322580645,-0.1483870967741935,,0.8354838709677419,,,,,,,,,,,,,10.32,
ONICH,56.72,-5.224,Heavy Rain,Cool,Partially Overcast,6.639285714285714,0.2571428571428571,-3.8535714285714286,,2.4107142857142856,,,,,,,,,,,,,13.822222222222223,
ONICH,56.72,-5.224,Mild Rain,Cool,Partially Overcast,9.974193548387097,3.725806451612903,-0.10967741935483867,,2.0580645161290323,,,,,,,,,,,,,6.569565217391304,
ONICH,56.72,-5.224,Mild Rain,Cool,Sunny,9.093333333333334,2.2733333333333334,-0.8833333333333332,,3.3699999999999997,,,,,,,,,,,,,7.207142857142857,
ONICH,56.72,-5.224,Mild Rain,Mild,Sunny,15.216129032258063,6.82258064516129,3.045161290322581,,5.474193548387096,,,,,,,,,,,,,5.2266666666666675,
ONICH,56.72,-5.224,Heavy Rain,Mild,Sunny,16.573333333333334,9.370000000000001,6.23,,3.986666666666667,,,,,,,,,,,,,9.340909090909092,
ONICH,56.72,-5.224,Heavy Rain,Mild,Sunny,17.438709677419357,10.374193548387098,7.056666666666667,,4.535483870967742,,,,,,,,,,,,,10.842307692307692,
ONICH,56.72,-5.224,Heavy Rain,Mild,Sunny,17.33225806451613,10.48709677419355,6.4,,3.490322580645161,,,,,,,,,,,,,8.107142857142858,
ONICH,56.72,-5.224,Heavy Rain,Cool,Partially Overcast,14.036666666666667,8.593333333333334,5.203333333333333,,1.8233333333333333,,,,,,,,,,,,,13.889285714285714,
ONICH,56.72,-5.224,Heavy Rain,Cool,Partially Overcast,11.327586206896552,6.06551724137931,2.8551724137931034,,2.203333333333333,,,,,,,,,,,,,10.216666666666667,
ONICH,56.72,-5.224,Mild Rain,Cool,Partially Overcast,7.63,1.6633333333333333,-1.8333333333333333,,1.85,,,,,,,,,,,,,6.395238095238096,
ONICH,56.72,-5.224,Mild Rain,Cold,Partially Overcast,3.958064516129032,-1.729032258064516,-5.287096774193548,,1.0419354838709676,,,,,,,,,,,,,5.455,
GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Partially Overcast,7.216129032258064,1.7032258064516128,,,1.7258064516129032,,,,,,,,,,,,,1.3258064516129033,
GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny,6.089285714285714,0.1464285714285714,,,3.2785714285714285,,,,,,,,,,,,,2.153571428571429,
GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny,10.483870967741936,3.203225806451613,,,3.3419354838709676,,,,,,,,,,,,,1.6064516129032258,
GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny,9.683333333333334,2.3966666666666665,,,4.786666666666666,,,,,,,,,,,,,2.3266666666666667,
GORDON CASTLE,57.621,-3.09,Dry,Cool,Sunny,13.548387096774194,5.183870967741935,,,5.687096774193549,,,,,,,,,,,,,0.7064516129032258,
GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny,18.39,9.606666666666666,,,5.6433333333333335,,,,,,,,,,,,,1.5433333333333332,
GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny,19.10967741935484,10.32258064516129,,,6.012903225806451,,,,,,,,,,,,,2.3677419354838714,
GORDON CASTLE,57.621,-3.09,Drizzle,Mild,Sunny,19.270967741935483,10.080645161290322,,,5.835483870967742,,,,,,,,,,,,,1.6193548387096772,
GORDON CASTLE,57.621,-3.09,Mild Rain,Mild,Sunny,15.033333333333333,7.926666666666667,,,3.9233333333333333,,,,,,,,,,,,,4.813333333333333,
GORDON CASTLE,57.621,-3.09,Drizzle,Cool,Sunny,12.27741935483871,5.380645161290323,,,3.767741935483871,,,,,,,,,,,,,1.3258064516129033,
GORDON CASTLE,57.621,-3.09,Mild Rain,Cool,Partially Overcast,6.833333333333333,1.2433333333333332,,,2.0833333333333335,,,,,,,,,,,,,2.8133333333333335,
GORDON CASTLE,57.621,-3.09,Mild Rain,Cold,Partially Overcast,3.7806451612903227,-1.2451612903225806,,,0.5387096774193548,,,,,,,,,,,,,2.574193548387097,
BALMORAL,57.037,-3.22,Drizzle,Cool,,5.699999999999999,0.24838709677419352,,,,,,0.16129032258064516,0.2413793103448276,0.1935483870967742,0.4838709677419355,,,,,,,1.2548387096774194,
BALMORAL,57.037,-3.22,Snowy,Cold,,4.217857142857143,-3.4107142857142856,,,,,,0.5357142857142857,2.142857142857143,0.75,0.8928571428571429,,,,,,,2.7535714285714286,
BALMORAL,57.037,-3.22,Drizzle,Cool,,8.922580645161291,1.6096774193548387,,,,,,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.0,,,,,,,1.6129032258064515,
BALMORAL,57.037,-3.22,Mild Rain,Cool,,8.033333333333333,0.2266666666666666,,,,,,0.03333333333333333,0.1,0.1,0.5,,,,,,,2.89,
BALMORAL,57.037,-3.22,Drizzle,Cool,,12.7,3.2129032258064516,,,,,,0.0,0.0,0.0,0.0,,,,,,,1.0096774193548388,
BALMORAL,57.037,-3.22,Dry,Mild,,18.220000000000002,7.593333333333334,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.6533333333333334,
BALMORAL,57.037,-3.22,Drizzle,Mild,,17.296774193548387,7.703225806451614,,,,,,0.0,0.0,0.0,0.0,,,,,,,2.4193548387096775,
BALMORAL,57.037,-3.22,Drizzle,Mild,,17.003225806451614,7.290322580645161,,,,,,0.0,0.0,0.0,0.0,,,,,,,2.329032258064516,
BALMORAL,57.037,-3.22,Mild Rain,Cool,,13.106666666666666,5.533333333333333,,,,,,0.0,0.0,0.0,0.0,,,,,,,4.86,
BALMORAL,57.037,-3.22,Dry,Cool,,10.609677419354838,3.641935483870968,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.8935483870967742,
BALMORAL,57.037,-3.22,Snowy,Cool,,5.003333333333333,-1.2466666666666666,,,,,,0.1,0.43333333333333335,0.2,0.3333333333333333,,,,,,,2.6799999999999997,
BALMORAL,57.037,-3.22,Snowy,Cold,,1.570967741935484,-4.5,,,,,,1.0,9.714285714285714,1.5161290322580645,1.1290322580645162,,,,,,,2.2096774193548385,
ARBROATH,56.561,-2.573,Dry,Cool,Partially Overcast,6.85,2.393548387096774,0.3387096774193548,,1.493548387096774,,,,,,,,,,,,,0.7580645161290323,
ARBROATH,56.561,-2.573,Drizzle,Cool,Sunny,7.484615384615385,0.42142857142857143,-1.4107142857142858,,4.378571428571428,,,,,,,,,,,,,1.7892857142857144,
ARBROATH,56.561,-2.573,Drizzle,Hot,Sunny,,3.6548387096774193,1.070967741935484,,4.716129032258064,,,,,,,,,,,,,1.729032258064516,
ARBROATH,56.561,-2.573,Drizzle,Cold,Sunny,2.8,2.7233333333333336,0.6172413793103447,,5.096666666666667,,,,,,,,,,,,,1.09,
ARBROATH,56.561,-2.573,Drizzle,Hot,Sunny,,6.248387096774193,5.054838709677419,,5.716129032258064,,,,,,,,,,,,,1.1225806451612903,
ARBROATH,56.561,-2.573,Dry,Hot,Sunny,,9.673333333333334,8.126666666666667,,7.2733333333333325,,,,,,,,,,,,,0.69,
ARBROATH,56.561,-2.573,Mild Rain,Hot,Sunny,,10.770967741935483,9.319354838709677,,7.141935483870968,,,,,,,,,,,,,2.5,
ARBROATH,56.561,-2.573,Drizzle,Hot,Sunny,,10.596774193548388,9.206451612903225,,6.106451612903226,,,,,,,,,,,,,1.738709677419355,
ARBROATH,56.561,-2.573,Mild Rain,Hot,Sunny,,8.486666666666666,6.62,,4.176666666666667,,,,,,,,,,,,,3.393333333333333,
ARBROATH,56.561,-2.573,Drizzle,Hot,Sunny,,6.27741935483871,4.548387096774194,,3.274193548387097,,,,,,,,,,,,,1.570967741935484,
ARBROATH,56.561,-2.573,Drizzle,Hot,Partially Overcast,,2.4266666666666667,-0.05333333333333334,,2.68,,,,,,,,,,,,,2.3266666666666667,
ARBROATH,56.561,-2.573,Dry,Hot,Partially Overcast,,-0.5741935483870968,-2.7516129032258063,,1.7258064516129032,,,,,,,,,,,,,0.7419354838709677,
LEUCHARS,56.377,-2.862,Drizzle,Cool,Partially Overcast,6.239999999999999,2.606666666666667,,,1.1064516129032258,,,,,,,,,,,,,1.0096774193548386,
LEUCHARS,56.377,-2.862,Drizzle,Cool,Sunny,6.446428571428571,1.8714285714285714,,,4.017857142857143,,,,,,,,,,,,,1.6464285714285716,
LEUCHARS,56.377,-2.862,Drizzle,Cool,Sunny,10.935483870967742,5.487096774193549,,,4.609677419354839,,,,,,,,,,,,,2.089655172413793,
LEUCHARS,56.377,-2.862,Drizzle,Cool,Sunny,10.446666666666665,5.263333333333334,,,5.503333333333333,,,,,,,,,,,,,1.0033333333333334,
LEUCHARS,56.377,-2.862,Drizzle,Cool,Sunny,13.016129032258064,8.33548387096774,,,5.890322580645161,,,,,,,,,,,,,1.6064516129032258,
LEUCHARS,56.377,-2.862,Drizzle,Mild,Sunny,19.186666666666667,13.319999999999999,,,7.86,,,,,,,,,,,,,1.0,
LEUCHARS,56.377,-2.862,Mild Rain,Mild,Sunny,18.54516129032258,13.758064516129032,,,6.903225806451613,,,,,,,,,,,,,2.7290322580645165,
LEUCHARS,56.377,-2.862,Drizzle,Mild,Sunny,18.093548387096774,12.899999999999999,,,5.84516129032258,,,,,,,,,,,,,2.035483870967742,
LEUCHARS,56.377,-2.862,Mild Rain,Cool,Sunny,15.0,9.896666666666667,,,4.819999999999999,,,,,,,,,,,,,4.88,
LEUCHARS,56.377,-2.862,Drizzle,Cool,Sunny,12.041935483870969,7.432258064516129,,,3.0548387096774197,,,,,,,,,,,,,1.3838709677419354,
LEUCHARS,56.377,-2.862,Mild Rain,Cool,Partially Overcast,7.156666666666666,2.48,,,2.69,,,,,,,,,,,,,2.83,
LEUCHARS,56.377,-2.862,Dry,Cold,Partially Overcast,3.0580645161290323,-0.34516129032258064,,,1.5225806451612904,,,,,,,,,,,,,0.8483870967741935,
PENICUIK,55.823,-3.228,Drizzle,Cool,Partially Overcast,6.306451612903226,0.5806451612903226,,,1.5806451612903225,,,,,,,,,,,,,1.7451612903225806,
PENICUIK,55.823,-3.228,Mild Rain,Cool,Sunny,5.767857142857143,-0.942857142857143,,,3.0535714285714284,,,,,,,,,,,,,3.767857142857143,
PENICUIK,55.823,-3.228,Drizzle,Cool,Sunny,10.62258064516129,2.1193548387096777,,,4.106451612903226,,,,,,,,,,,,,2.3,
PENICUIK,55.823,-3.228,Mild Rain,Cool,Sunny,9.813333333333333,1.6333333333333333,,,4.333333333333333,,,,,,,,,,,,,2.683333333333333,
