date,station_name,station_latitude,station_longitude,weather_classifier,temp_category,sunshine_type
1931-05-21,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-05-22,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-05-23,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-05-24,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-05-25,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1931-05-26,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-05-27,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-05-28,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-05-29,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-05-30,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-05-31,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-06-01,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1931-06-02,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-06-03,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-06-04,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-06-05,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-06-06,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-06-07,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-06-08,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-06-09,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-06-10,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-06-11,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-06-12,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-06-13,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-06-14,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-06-15,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-06-16,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1931-06-17,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-06-18,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-06-19,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-06-20,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-06-21,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-06-22,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1931-06-23,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-06-24,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-06-25,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-06-26,BALTASOUND,60.759,-0.888,Drizzle,Mild,Partially Overcast
1931-06-27,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1931-06-28,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-06-29,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1931-06-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1931-07-01,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-07-02,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-07-03,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-07-04,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-07-05,BALTASOUND,60.759,-0.888,Drizzle,Mild,Sunny
1931-07-06,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-07-07,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-07-08,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1931-07-09,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1931-07-10,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-07-11,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-07-12,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-07-13,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-07-14,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-07-15,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1931-07-16,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-07-17,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-07-18,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-07-19,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-07-20,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-07-21,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-07-22,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-07-23,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1931-07-24,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1931-07-25,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-07-26,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-07-27,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1931-07-28,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-07-29,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-07-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-07-31,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-08-01,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-08-02,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1931-08-03,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-08-04,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1931-08-05,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1931-08-06,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1931-08-07,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1931-08-08,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-08-09,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-08-10,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-08-11,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-08-12,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-08-13,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-08-14,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-08-15,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-08-16,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-08-17,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-08-18,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1931-08-19,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-08-20,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-08-21,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-08-22,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-08-23,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-08-24,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-08-25,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-08-26,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-08-27,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1931-08-28,BALTASOUND,60.759,-0.888,Dry,Mild,Partially Overcast
1931-08-29,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1931-08-30,BALTASOUND,60.759,-0.888,Dry,Mild,Sunny
1931-08-31,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-09-01,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-09-02,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-09-03,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-09-04,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-09-05,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-09-06,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-09-07,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-09-08,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-09-09,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-09-10,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-09-11,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Sunny
1931-09-12,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-09-13,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-09-14,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-09-15,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-09-16,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-09-17,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-09-18,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-09-19,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-09-20,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-09-21,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-09-22,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-09-23,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-09-24,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-09-25,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-09-26,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-09-27,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-09-28,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-09-29,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-09-30,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-10-01,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-10-02,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-10-03,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1931-10-04,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-10-05,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-10-06,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-10-07,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1931-10-08,BALTASOUND,60.759,-0.888,Drizzle,Cool,Sunny
1931-10-09,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-10-10,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-10-11,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-10-12,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-10-13,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-10-14,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-10-15,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-10-16,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-10-17,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-10-18,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-10-19,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-10-20,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-10-21,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-10-22,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-10-23,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-10-24,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-10-25,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Sunny
1931-10-26,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-10-27,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-10-28,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-10-29,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1931-10-30,BALTASOUND,60.759,-0.888,Drizzle,Cold,Sunny
1931-10-31,BALTASOUND,60.759,-0.888,Mild Rain,Cold,Partially Overcast
1931-11-01,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-11-02,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-11-03,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-11-04,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-11-05,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1931-11-06,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-11-07,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-11-08,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-11-09,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-11-10,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-11-11,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-11-12,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-11-13,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-11-14,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-11-15,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-11-16,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-11-17,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-11-18,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-11-19,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-11-20,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-11-21,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1931-11-22,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-11-23,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-11-24,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-11-25,BALTASOUND,60.759,-0.888,Dry,Cool,Sunny
1931-11-26,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-11-27,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-11-28,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-11-29,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-11-30,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Sunny
1931-12-01,BALTASOUND,60.759,-0.888,Dry,Cool,Partially Overcast
1931-12-02,BALTASOUND,60.759,-0.888,Drizzle,Cool,Partially Overcast
1931-12-03,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-12-04,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-12-05,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-12-06,BALTASOUND,60.759,-0.888,Drizzle,Cold,Partially Overcast
1931-12-07,BALTASOUND,60.759,-0.888,Heavy Rain,Cold,Partially Overcast
1931-12-08,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-12-09,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
1931-12-10,BALTASOUND,60.759,-0.888,Heavy Rain,Cool,Partially Overcast
1931-12-11,BALTASOUND,60.759,-0.888,Mild Rain,Cool,Partially Overcast
